destination,come_from,year,month,H_travellers,H_nights,H_avg_stay,R_travellers,R_nights,R_avg_stay,travellers,nights,avg_stay
A Coruña,Spain,2003,May,81668.0,169718.0,2.078145662927952,0.0,0.0,0.0,81668.0,169718.0,2.078145662927952
A Coruña,Spain,2003,Jun,85370.0,177120.0,2.074733512943657,0.0,0.0,0.0,85370.0,177120.0,2.074733512943657
A Coruña,Spain,2003,Jul,115496.0,219065.0,1.8967323543672507,0.0,0.0,0.0,115496.0,219065.0,1.8967323543672507
A Coruña,Spain,2003,Aug,161855.0,342786.0,2.1178585771214977,0.0,0.0,0.0,161855.0,342786.0,2.1178585771214977
A Coruña,Spain,2003,Sep,108357.0,208826.0,1.927203595522209,0.0,0.0,0.0,108357.0,208826.0,1.927203595522209
A Coruña,Spain,2003,Oct,90000.0,185810.0,2.0645555555555557,0.0,0.0,0.0,90000.0,185810.0,2.0645555555555557
A Coruña,Spain,2003,Nov,69577.0,151745.0,2.180964974057519,0.0,0.0,0.0,69577.0,151745.0,2.180964974057519
A Coruña,Spain,2003,Dec,64642.0,135569.0,2.0972278085455276,0.0,0.0,0.0,64642.0,135569.0,2.0972278085455276
A Coruña,Spain,2004,Jan,59065.0,124529.0,2.10833827139592,0.0,0.0,0.0,59065.0,124529.0,2.10833827139592
A Coruña,Spain,2004,Feb,73380.0,154034.0,2.09912782774598,0.0,0.0,0.0,73380.0,154034.0,2.09912782774598
A Coruña,Spain,2004,Mar,86296.0,174184.0,2.0184481320107537,0.0,0.0,0.0,86296.0,174184.0,2.0184481320107537
A Coruña,Spain,2004,Apr,109249.0,220915.0,2.022123772299975,0.0,0.0,0.0,109249.0,220915.0,2.022123772299975
A Coruña,Spain,2004,May,109106.0,219191.0,2.008972925411985,0.0,0.0,0.0,109106.0,219191.0,2.008972925411985
A Coruña,Spain,2004,Jun,120317.0,235146.0,1.9543871605841237,0.0,0.0,0.0,120317.0,235146.0,1.9543871605841237
A Coruña,Spain,2004,Jul,148142.0,307169.0,2.0734767992871705,0.0,0.0,0.0,148142.0,307169.0,2.0734767992871705
A Coruña,Spain,2004,Aug,191423.0,412129.0,2.152975347789973,0.0,0.0,0.0,191423.0,412129.0,2.152975347789973
A Coruña,Spain,2004,Sep,142197.0,258832.0,1.8202353073552888,0.0,0.0,0.0,142197.0,258832.0,1.8202353073552888
A Coruña,Spain,2004,Oct,124267.0,243869.0,1.9624598646462859,0.0,0.0,0.0,124267.0,243869.0,1.9624598646462859
A Coruña,Spain,2004,Nov,90025.0,181055.0,2.0111635656762012,0.0,0.0,0.0,90025.0,181055.0,2.0111635656762012
A Coruña,Spain,2004,Dec,84858.0,179121.0,2.110832213816022,0.0,0.0,0.0,84858.0,179121.0,2.110832213816022
A Coruña,Spain,2005,Jan,59085.0,123843.0,2.096014216806296,1317.0,2144.0,1.6279422930903569,60402.0,125987.0,2.0858084169398365
A Coruña,Spain,2005,Feb,66570.0,134464.0,2.0198888388162834,1319.0,2393.0,1.8142532221379832,67889.0,136857.0,2.0158935910088527
A Coruña,Spain,2005,Mar,95626.0,201607.0,2.1082864492920335,2842.0,6392.0,2.2491203377902886,98468.0,207999.0,2.1123512207011417
A Coruña,Spain,2005,Apr,91686.0,180271.0,1.9661780424492288,2006.0,3297.0,1.6435692921236291,93692.0,183568.0,1.9592708022029628
A Coruña,Spain,2005,May,97818.0,198860.0,2.0329591690690876,2513.0,4849.0,1.929566255471548,100331.0,203709.0,2.0303694770310274
A Coruña,Spain,2005,Jun,106304.0,218569.0,2.056075030102348,2691.0,5089.0,1.8911185432924564,108995.0,223658.0,2.0520023854305243
A Coruña,Spain,2005,Jul,145110.0,284126.0,1.9580042726207705,5491.0,16293.0,2.9672190857767253,150601.0,300419.0,1.9948008313357812
A Coruña,Spain,2005,Aug,189846.0,421896.0,2.222306501058753,8190.0,29479.0,3.5993894993894995,198036.0,451375.0,2.279257306752308
A Coruña,Spain,2005,Sep,116388.0,226897.0,1.9494879197168093,4021.0,9383.0,2.3334991295697587,120409.0,236280.0,1.9623117873248677
A Coruña,Spain,2005,Oct,97520.0,204112.0,2.0930270713699755,2607.0,5272.0,2.0222477943996933,100127.0,209384.0,2.09118419607099
A Coruña,Spain,2005,Nov,93553.0,188300.0,2.012762818936859,2101.0,4111.0,1.9566872917658258,95654.0,192411.0,2.0115311434963514
A Coruña,Spain,2005,Dec,76721.0,158805.0,2.0699026342200963,2486.0,4834.0,1.9444891391794046,79207.0,163639.0,2.0659663918593054
A Coruña,Spain,2006,Jan,68362.0,128073.0,1.8734530879728504,1262.0,2460.0,1.9492868462757529,69624.0,130533.0,1.8748276456394346
A Coruña,Spain,2006,Feb,70409.0,140719.0,1.9985939297532986,1741.0,3052.0,1.7530155083285468,72150.0,143771.0,1.9926680526680527
A Coruña,Spain,2006,Mar,87810.0,172816.0,1.9680674182894886,1824.0,3583.0,1.9643640350877194,89634.0,176399.0,1.9679920565856706
A Coruña,Spain,2006,Apr,114098.0,229783.0,2.0139090956896704,4014.0,8992.0,2.240159441953164,118112.0,238775.0,2.021598144134381
A Coruña,Spain,2006,May,99588.0,203741.0,2.045838856087079,2433.0,4094.0,1.682696259761611,102021.0,207835.0,2.0371786200880213
A Coruña,Spain,2006,Jun,106431.0,211016.0,1.9826554293391963,2956.0,5712.0,1.9323410013531799,109387.0,216728.0,1.9812957664073427
A Coruña,Spain,2006,Jul,137120.0,298662.0,2.1781067677946324,6073.0,16842.0,2.773258685987156,143193.0,315504.0,2.2033479290188764
A Coruña,Spain,2006,Aug,171869.0,410554.0,2.388761207663977,8061.0,29804.0,3.6973080262994666,179930.0,440358.0,2.4473850942033013
A Coruña,Spain,2006,Sep,114968.0,233227.0,2.0286253566209727,3277.0,7325.0,2.2352761672261217,118245.0,240552.0,2.034352403907142
A Coruña,Spain,2006,Oct,107123.0,221936.0,2.0717866377902037,2908.0,5862.0,2.015818431911967,110031.0,227798.0,2.0703074588070636
A Coruña,Spain,2006,Nov,77322.0,158866.0,2.054602829725046,1865.0,3272.0,1.7544235924932976,79187.0,162138.0,2.0475330546680643
A Coruña,Spain,2006,Dec,74441.0,150673.0,2.024059322147741,2706.0,5758.0,2.1278640059127865,77147.0,156431.0,2.0277003642396982
A Coruña,Spain,2007,Jan,67398.0,130671.0,1.9387964034541085,1232.0,2194.0,1.780844155844156,68630.0,132865.0,1.9359609500218564
A Coruña,Spain,2007,Feb,66643.0,135956.0,2.0400642227990935,1538.0,2554.0,1.6605981794538363,68181.0,138510.0,2.031504378052537
A Coruña,Spain,2007,Mar,87237.0,172409.0,1.9763288512901636,2296.0,3854.0,1.6785714285714286,89533.0,176263.0,1.9686931075692762
A Coruña,Spain,2007,Apr,105754.0,218117.0,2.0624940900580593,3522.0,8863.0,2.516467915956843,109276.0,226980.0,2.0771258098759104
A Coruña,Spain,2007,May,99426.0,189390.0,1.90483374570032,2672.0,5230.0,1.9573353293413174,102098.0,194620.0,1.90620776117064
A Coruña,Spain,2007,Jun,106427.0,217356.0,2.0423012957238296,2984.0,5169.0,1.7322386058981234,109411.0,222525.0,2.0338448602060124
A Coruña,Spain,2007,Jul,147266.0,304781.0,2.0695951543465565,5212.0,15093.0,2.895817344589409,152478.0,319874.0,2.097837065019216
A Coruña,Spain,2007,Aug,185209.0,429021.0,2.316415508965547,8603.0,29163.0,3.3898640009299084,193812.0,458184.0,2.364064144635007
A Coruña,Spain,2007,Sep,123555.0,253104.0,2.0485128080611874,4060.0,9648.0,2.376354679802956,127615.0,262752.0,2.05894291423422
A Coruña,Spain,2007,Oct,110141.0,241925.0,2.1965026647660726,3296.0,6806.0,2.0649271844660193,113437.0,248731.0,2.1926796371554254
A Coruña,Spain,2007,Nov,89947.0,195787.0,2.176692941398824,2489.0,4687.0,1.8830855765367618,92436.0,200474.0,2.1687870526634643
A Coruña,Spain,2007,Dec,74200.0,161282.0,2.173611859838275,3023.0,6607.0,2.1855772411511745,77223.0,167889.0,2.1740802610621186
A Coruña,Spain,2008,Jan,66453.0,152490.0,2.2947045280122795,934.0,2380.0,2.5481798715203428,67387.0,154870.0,2.2982177571341653
A Coruña,Spain,2008,Feb,74587.0,166425.0,2.231286953490555,2013.0,3247.0,1.6130153999006458,76600.0,169672.0,2.215039164490862
A Coruña,Spain,2008,Mar,95773.0,220240.0,2.2996042726029255,3483.0,8391.0,2.409130060292851,99256.0,228631.0,2.303447650519868
A Coruña,Spain,2008,Apr,88790.0,188183.0,2.1194166009685778,2146.0,3632.0,1.6924510717614165,90936.0,191815.0,2.109340635171989
A Coruña,Spain,2008,May,101623.0,231571.0,2.2787262725957707,3442.0,6780.0,1.9697850087158628,105065.0,238351.0,2.2686051491933563
A Coruña,Spain,2008,Jun,96548.0,218563.0,2.263775531341923,3078.0,5821.0,1.891163092917479,99626.0,224384.0,2.252263465360448
A Coruña,Spain,2008,Jul,124858.0,290624.0,2.327636194717199,5270.0,14962.0,2.839089184060721,130128.0,305586.0,2.3483493175949834
A Coruña,Spain,2008,Aug,157777.0,379136.0,2.402986493595391,7988.0,27996.0,3.504757135703555,165765.0,407132.0,2.4560793894971797
A Coruña,Spain,2008,Sep,100560.0,215759.0,2.145574781225139,4011.0,8669.0,2.1613064073797057,104571.0,224428.0,2.1461781947193774
A Coruña,Spain,2008,Oct,99874.0,220835.0,2.2111360313995636,3429.0,6189.0,1.8048993875765529,103303.0,227024.0,2.197651568686292
A Coruña,Spain,2008,Nov,75359.0,172829.0,2.2934088828142625,2716.0,4396.0,1.6185567010309279,78075.0,177225.0,2.269932756964457
A Coruña,Spain,2008,Dec,63571.0,142386.0,2.239794875021629,3394.0,6425.0,1.8930465527401297,66965.0,148811.0,2.2222205629806617
A Coruña,Spain,2009,Jan,62806.0,137726.0,2.192879661178868,1180.0,2362.0,2.0016949152542374,63986.0,140088.0,2.189353921170256
A Coruña,Spain,2009,Feb,67954.0,150128.0,2.2092592047561586,1671.0,2677.0,1.602034709754638,69625.0,152805.0,2.194685816876122
A Coruña,Spain,2009,Mar,76730.0,163868.0,2.1356444676137105,2835.0,5098.0,1.798236331569665,79565.0,168966.0,2.1236221956890593
A Coruña,Spain,2009,Apr,92561.0,203774.0,2.2015103553332396,3467.0,7246.0,2.0899913469858666,96028.0,211020.0,2.197484067147082
A Coruña,Spain,2009,May,95835.0,207314.0,2.1632389001930403,2880.0,5293.0,1.8378472222222222,98715.0,212607.0,2.1537456313630146
A Coruña,Spain,2009,Jun,97909.0,215173.0,2.197683563308787,3152.0,6140.0,1.9479695431472082,101061.0,221313.0,2.1898952118027726
A Coruña,Spain,2009,Jul,129942.0,295376.0,2.273137245848148,5899.0,15412.0,2.6126462112222413,135841.0,310788.0,2.2878806840350117
A Coruña,Spain,2009,Aug,177661.0,424978.0,2.392072542651454,9297.0,30201.0,3.2484672474991934,186958.0,455179.0,2.4346591212999713
A Coruña,Spain,2009,Sep,115108.0,237883.0,2.0666070125447407,4721.0,9771.0,2.069688625291252,119829.0,247654.0,2.066728421333734
A Coruña,Spain,2009,Oct,108347.0,226066.0,2.086499856941124,4201.0,7401.0,1.761723399190669,112548.0,233467.0,2.074377154636244
A Coruña,Spain,2009,Nov,77202.0,170175.0,2.2042822724799875,2225.0,3233.0,1.4530337078651685,79427.0,173408.0,2.183237438150755
A Coruña,Spain,2009,Dec,70104.0,152378.0,2.1735992240100424,3070.0,6091.0,1.9840390879478826,73174.0,158469.0,2.1656462678000383
A Coruña,Spain,2010,Jan,58472.0,126595.0,2.1650533588726226,1344.0,2589.0,1.9263392857142858,59816.0,129184.0,2.1596897151263876
A Coruña,Spain,2010,Feb,71737.0,149258.0,2.0806278489482417,1461.0,2813.0,1.9253935660506503,73198.0,152071.0,2.077529440695101
A Coruña,Spain,2010,Mar,91868.0,188106.0,2.047568250097967,2804.0,5198.0,1.8537803138373752,94672.0,193304.0,2.041828629372993
A Coruña,Spain,2010,Apr,111684.0,229266.0,2.052809713119158,4154.0,7637.0,1.8384689455946077,115838.0,236903.0,2.0451233619364975
A Coruña,Spain,2010,May,117183.0,237096.0,2.023296894600753,4707.0,7519.0,1.5974081155725515,121890.0,244615.0,2.006850438920338
A Coruña,Spain,2010,Jun,125507.0,251276.0,2.002087532966289,5034.0,9194.0,1.8263806118394914,130541.0,260470.0,1.9953118177430846
A Coruña,Spain,2010,Jul,146440.0,309879.0,2.1160816716744058,8234.0,18083.0,2.1961379645372845,154674.0,327962.0,2.1203434319924486
A Coruña,Spain,2010,Aug,182395.0,419935.0,2.302338331642863,10539.0,29703.0,2.8183888414460574,192934.0,449638.0,2.33052753791452
A Coruña,Spain,2010,Sep,133167.0,270400.0,2.030533090029812,6328.0,11037.0,1.7441529709228825,139495.0,281437.0,2.0175418473780424
A Coruña,Spain,2010,Oct,127803.0,255858.0,2.0019717846998897,6217.0,11481.0,1.846710632137687,134020.0,267339.0,1.9947694373974034
A Coruña,Spain,2010,Nov,89520.0,188966.0,2.110880250223414,2940.0,4808.0,1.635374149659864,92460.0,193774.0,2.0957603287908286
A Coruña,Spain,2010,Dec,81410.0,166146.0,2.0408549318265568,3162.0,6031.0,1.907337128399747,84572.0,172177.0,2.0358629333585583
A Coruña,Spain,2011,Jan,54199.0,108304.0,1.9982656506577612,782.0,1404.0,1.7953964194373402,54981.0,109708.0,1.9953802222585983
A Coruña,Spain,2011,Feb,59220.0,120088.0,2.0278284363390746,943.0,1611.0,1.7083775185577943,60163.0,121699.0,2.022821335372239
A Coruña,Spain,2011,Mar,69802.0,143382.0,2.0541245236526176,1153.0,2044.0,1.7727666955767563,70955.0,145426.0,2.049552533295751
A Coruña,Spain,2011,Apr,92047.0,194953.0,2.1179723402174977,3266.0,6156.0,1.8848744641763626,95313.0,201109.0,2.1099849968000166
A Coruña,Spain,2011,May,82674.0,173952.0,2.104071413019813,2110.0,3429.0,1.6251184834123222,84784.0,177381.0,2.0921518210983203
A Coruña,Spain,2011,Jun,98501.0,194138.0,1.9709241530542838,3413.0,6010.0,1.760914151772634,101914.0,200148.0,1.9638911238887689
A Coruña,Spain,2011,Jul,137315.0,309756.0,2.2558059935185524,4933.0,9851.0,1.996959254003649,142248.0,319607.0,2.2468294809065856
A Coruña,Spain,2011,Aug,162718.0,361716.0,2.2229624257918608,7579.0,24928.0,3.2890882702203457,170297.0,386644.0,2.270409930885453
A Coruña,Spain,2011,Sep,109620.0,221877.0,2.024055829228243,2201.0,4017.0,1.8250795093139482,111821.0,225894.0,2.020139329821769
A Coruña,Spain,2011,Oct,88983.0,183912.0,2.066821752469573,2995.0,4527.0,1.5115191986644407,91978.0,188439.0,2.0487399160668858
A Coruña,Spain,2011,Nov,65799.0,137240.0,2.0857459839815196,1404.0,2040.0,1.452991452991453,67203.0,139280.0,2.0725265241135067
A Coruña,Spain,2011,Dec,59218.0,124816.0,2.107737512242899,1798.0,3627.0,2.0172413793103448,61016.0,128443.0,2.1050708011013506
A Coruña,Spain,2012,Jan,49097.0,99942.0,2.035602989999389,932.0,1808.0,1.9399141630901287,50029.0,101750.0,2.033820384177177
A Coruña,Spain,2012,Feb,58352.0,111986.0,1.9191458733205373,1031.0,1438.0,1.3947623666343356,59383.0,113424.0,1.9100415943957025
A Coruña,Spain,2012,Mar,64247.0,131297.0,2.0436284962721993,1230.0,1858.0,1.5105691056910568,65477.0,133155.0,2.0336148571254027
A Coruña,Spain,2012,Apr,85715.0,171742.0,2.0036399696669194,3160.0,6410.0,2.028481012658228,88875.0,178152.0,2.0045232067510548
A Coruña,Spain,2012,May,75209.0,155081.0,2.0620005584438035,2648.0,4563.0,1.7231873111782476,77857.0,159644.0,2.05047715683882
A Coruña,Spain,2012,Jun,92128.0,176051.0,1.9109391281695034,2458.0,4052.0,1.6484947111472743,94586.0,180103.0,1.9041190028122554
A Coruña,Spain,2012,Jul,118167.0,263602.0,2.2307581642929075,4713.0,10488.0,2.2253341820496497,122880.0,274090.0,2.2305501302083335
A Coruña,Spain,2012,Aug,159141.0,364365.0,2.289573397176089,7761.0,22478.0,2.8962762530601727,166902.0,386843.0,2.3177852871745097
A Coruña,Spain,2012,Sep,97178.0,189680.0,1.951882113235506,3350.0,5973.0,1.7829850746268656,100528.0,195653.0,1.9462537800413815
A Coruña,Spain,2012,Oct,89521.0,182992.0,2.04412372515946,2916.0,4735.0,1.6237997256515775,92437.0,187727.0,2.0308642643097463
A Coruña,Spain,2012,Nov,66232.0,140525.0,2.121708539678705,1908.0,2358.0,1.2358490566037736,68140.0,142883.0,2.096903434106252
A Coruña,Spain,2012,Dec,56930.0,119270.0,2.095028982961532,2605.0,4025.0,1.54510556621881,59535.0,123295.0,2.0709666582682456
A Coruña,Spain,2013,Jan,49701.0,104000.0,2.0925132291100783,583.0,835.0,1.4322469982847341,50284.0,104835.0,2.08485800652295
A Coruña,Spain,2013,Feb,51582.0,109691.0,2.126536388662712,1605.0,1959.0,1.2205607476635514,53187.0,111650.0,2.099197172241337
A Coruña,Spain,2013,Mar,73185.0,146663.0,2.0040035526405684,2316.0,4036.0,1.7426597582037997,75501.0,150699.0,1.9959868081217467
A Coruña,Spain,2013,Apr,67041.0,132190.0,1.9717784639250608,1281.0,1780.0,1.3895394223263076,68322.0,133970.0,1.960861801469512
A Coruña,Spain,2013,May,81809.0,163745.0,2.0015523964356,2073.0,2981.0,1.4380125422093584,83882.0,166726.0,1.9876254738799743
A Coruña,Spain,2013,Jun,91815.0,162223.0,1.76684637586451,3055.0,5316.0,1.7400981996726677,94870.0,167539.0,1.765985032149257
A Coruña,Spain,2013,Jul,134269.0,259814.0,1.9350259553582734,4475.0,11371.0,2.5410055865921786,138744.0,271185.0,1.9545710084760421
A Coruña,Spain,2013,Aug,182772.0,387432.0,2.1197557612763442,8265.0,22342.0,2.7032062915910466,191037.0,409774.0,2.1449980893753566
A Coruña,Spain,2013,Sep,105716.0,208764.0,1.9747625714177608,3844.0,6977.0,1.8150364203954215,109560.0,215741.0,1.9691584519897773
A Coruña,Spain,2013,Oct,79062.0,161088.0,2.0374895651514002,2371.0,3529.0,1.4884015183466892,81433.0,164617.0,2.0215023393464566
A Coruña,Spain,2013,Nov,67097.0,144059.0,2.1470259475088307,2312.0,3565.0,1.5419550173010381,69409.0,147624.0,2.126871155037531
A Coruña,Spain,2013,Dec,61397.0,129914.0,2.1159665781715717,2388.0,3983.0,1.667922948073702,63785.0,133897.0,2.099192600141099
A Coruña,Spain,2014,Jan,47617.0,108556.0,2.2797740302833023,834.0,1418.0,1.7002398081534773,48451.0,109974.0,2.2697983529751706
A Coruña,Spain,2014,Feb,59307.0,117009.0,1.9729374272851434,1140.0,1695.0,1.486842105263158,60447.0,118704.0,1.9637699141396596
A Coruña,Spain,2014,Mar,62643.0,134327.0,2.1443257826093896,2251.0,3572.0,1.586850288760551,64894.0,137899.0,2.124988442691158
A Coruña,Spain,2014,Apr,83773.0,159925.0,1.9090279684385183,3168.0,5617.0,1.7730429292929293,86941.0,165542.0,1.904072877008546
A Coruña,Spain,2014,May,87266.0,171427.0,1.9644191323081155,3581.0,4918.0,1.3733593968165316,90847.0,176345.0,1.941120785496494
A Coruña,Spain,2014,Jun,96278.0,180628.0,1.8761087683582958,3377.0,5736.0,1.698549007995262,99655.0,186364.0,1.870091816767849
A Coruña,Spain,2014,Jul,137337.0,268312.0,1.9536759940875366,6764.0,14623.0,2.161886457717327,144101.0,282935.0,1.9634492474028633
A Coruña,Spain,2014,Aug,194028.0,406686.0,2.09601706970128,10029.0,26362.0,2.6285771263336324,204057.0,433048.0,2.1221913484957633
A Coruña,Spain,2014,Sep,118630.0,232319.0,1.9583494900109584,4917.0,8644.0,1.757982509660362,123547.0,240963.0,1.9503751608699522
A Coruña,Spain,2014,Oct,88830.0,183392.0,2.0645277496341325,2688.0,4261.0,1.5851934523809523,91518.0,187653.0,2.050449091981905
A Coruña,Spain,2014,Nov,66032.0,137021.0,2.075069663193603,1829.0,2658.0,1.4532531437944232,67861.0,139679.0,2.0583103697263523
A Coruña,Spain,2014,Dec,64111.0,119814.0,1.8688524590163935,2168.0,3659.0,1.687730627306273,66279.0,123473.0,1.8629279258890448
A Coruña,Spain,2015,Jan,48000.0,93272.0,1.9431666666666667,1086.0,1621.0,1.492633517495396,49086.0,94893.0,1.9331988754430998
A Coruña,Spain,2015,Feb,55193.0,106907.0,1.9369666443208378,1615.0,2389.0,1.4792569659442725,56808.0,109296.0,1.9239543726235742
A Coruña,Spain,2015,Mar,67883.0,135598.0,1.9975251535730596,3069.0,4879.0,1.5897686542847833,70952.0,140477.0,1.9798878114781824
A Coruña,Spain,2015,Apr,96261.0,176767.0,1.8363303934095843,3928.0,7219.0,1.8378309572301426,100189.0,183986.0,1.8363892243659483
A Coruña,Spain,2015,May,95376.0,178678.0,1.8734063076664988,3320.0,5012.0,1.5096385542168675,98696.0,183690.0,1.8611696522655428
A Coruña,Spain,2015,Jun,114474.0,199522.0,1.7429459964708143,4913.0,8031.0,1.63464278444942,119387.0,207553.0,1.7384891152303015
A Coruña,Spain,2015,Jul,165471.0,296794.0,1.7936315124704632,7212.0,16208.0,2.247365501941209,172683.0,313002.0,1.8125814353468495
A Coruña,Spain,2015,Aug,204477.0,419621.0,2.052167236412897,12468.0,30433.0,2.4408886750080203,216945.0,450054.0,2.074507363617507
A Coruña,Spain,2015,Sep,131468.0,234351.0,1.7825706635835337,5882.0,10306.0,1.7521251275076504,137350.0,244657.0,1.7812668365489626
A Coruña,Spain,2015,Oct,103560.0,187152.0,1.8071842410196988,4054.0,6459.0,1.5932412432165761,107614.0,193611.0,1.7991246492092108
A Coruña,Spain,2015,Nov,67343.0,122523.0,1.819387315682402,2342.0,4110.0,1.7549103330486764,69685.0,126633.0,1.8172203487120615
A Coruña,Spain,2015,Dec,69857.0,129534.0,1.854273730621126,2676.0,4777.0,1.7851270553064276,72533.0,134311.0,1.851722664166655
A Coruña,Spain,2016,Jan,57103.0,99339.0,1.7396459030173546,1770.0,2700.0,1.5254237288135593,58873.0,102039.0,1.7332053742802302
A Coruña,Spain,2016,Feb,66852.0,128675.0,1.9247741279243702,2088.0,3299.0,1.5799808429118773,68940.0,131974.0,1.9143313025819553
A Coruña,Spain,2016,Mar,94716.0,172705.0,1.8233983698635923,4002.0,8024.0,2.0049975012493753,98718.0,180729.0,1.8307603476569623
A Coruña,Spain,2016,Apr,88866.0,139514.0,1.5699367587153692,2412.0,3688.0,1.529021558872305,91278.0,143202.0,1.5688555840399658
A Coruña,Spain,2016,May,96739.0,160710.0,1.6612741500325618,3616.0,5966.0,1.6498893805309736,100355.0,166676.0,1.6608639330377162
A Coruña,Spain,2016,Jun,120410.0,193602.0,1.6078564903247239,5235.0,8925.0,1.7048710601719197,125645.0,202527.0,1.6118986032074496
A Coruña,Spain,2016,Jul,187157.0,343670.0,1.8362658089197839,7540.0,16691.0,2.213660477453581,194697.0,360361.0,1.8508811127033287
A Coruña,Spain,2016,Aug,220124.0,451746.0,2.052234195271756,10711.0,31197.0,2.912613201381757,230835.0,482943.0,2.092156735330431
A Coruña,Spain,2016,Sep,140353.0,250818.0,1.7870512208502847,6602.0,12604.0,1.9091184489548623,146955.0,263422.0,1.7925351298016399
A Coruña,Spain,2016,Oct,116841.0,209234.0,1.7907583810477488,4321.0,7047.0,1.6308724832214765,121162.0,216281.0,1.7850563708093297
A Coruña,Spain,2016,Nov,79861.0,142776.0,1.7878063134696536,1705.0,2776.0,1.6281524926686217,81566.0,145552.0,1.784469018953976
A Coruña,Spain,2016,Dec,68221.0,125534.0,1.8401078846689436,2698.0,5031.0,1.8647146034099333,70919.0,130565.0,1.8410440079527348
A Coruña,Spain,2017,Jan,57938.0,96859.0,1.6717698229141496,933.0,1806.0,1.9356913183279743,58871.0,98665.0,1.675952506327394
A Coruña,Spain,2017,Feb,67416.0,114122.0,1.6928028954550849,1320.0,2122.0,1.6075757575757577,68736.0,116244.0,1.6911662011173185
A Coruña,Spain,2017,Mar,85297.0,147822.0,1.733026952882282,1914.0,2918.0,1.5245559038662486,87211.0,150740.0,1.7284516861405097
A Coruña,Spain,2017,Apr,116700.0,210235.0,1.8014995715509854,5061.0,10375.0,2.0499901205295394,121761.0,220610.0,1.8118280894539303
A Coruña,Spain,2017,May,101490.0,177134.0,1.745334515715834,3421.0,4928.0,1.4405144694533762,104911.0,182062.0,1.7353947631802193
A Coruña,Spain,2017,Jun,119506.0,212008.0,1.774036450052717,5138.0,8796.0,1.711950175165434,124644.0,220804.0,1.771477166971535
A Coruña,Spain,2017,Jul,163228.0,339292.0,2.0786384688901416,6689.0,18161.0,2.7150545671998803,169917.0,357453.0,2.103691802468264
A Coruña,Spain,2017,Aug,209762.0,453863.0,2.163704579475787,9400.0,28987.0,3.083723404255319,219162.0,482850.0,2.2031647822158953
A Coruña,Spain,2017,Sep,126760.0,239832.0,1.8920164089618177,6070.0,11774.0,1.9397034596375617,132830.0,251606.0,1.8941955883460062
A Coruña,Spain,2017,Oct,108220.0,200488.0,1.8525965625577527,4257.0,7925.0,1.8616396523373269,112477.0,208413.0,1.8529388230482677
A Coruña,Spain,2017,Nov,86570.0,160019.0,1.8484347926533442,2074.0,3621.0,1.7459016393442623,88644.0,163640.0,1.8460358287080907
A Coruña,Spain,2017,Dec,73827.0,136098.0,1.8434719005241984,2566.0,6196.0,2.4146531566640688,76393.0,142294.0,1.8626575733378712
A Coruña,Spain,2018,Jan,57188.0,101197.0,1.7695495558508778,630.0,1265.0,2.007936507936508,57818.0,102462.0,1.772147082223529
A Coruña,Spain,2018,Feb,65662.0,117828.0,1.7944625506381164,927.0,2101.0,2.266450916936354,66589.0,119929.0,1.8010332036822898
A Coruña,Spain,2018,Mar,89761.0,159821.0,1.7805171511012579,2479.0,5537.0,2.2335619201290844,92240.0,165358.0,1.792692974848222
A Coruña,Spain,2018,Apr,94942.0,168387.0,1.7735775526110678,2412.0,4569.0,1.894278606965174,97354.0,172956.0,1.7765679889886394
A Coruña,Spain,2018,May,96543.0,170188.0,1.7628207120143355,3737.0,6231.0,1.6673802515386673,100280.0,176419.0,1.7592640606302354
A Coruña,Spain,2018,Jun,116477.0,197600.0,1.6964722649106692,4904.0,7745.0,1.5793230016313213,121381.0,205345.0,1.6917392343117952
A Coruña,Spain,2018,Jul,153479.0,331941.0,2.162777969624509,5954.0,14165.0,2.379072892173329,159433.0,346106.0,2.1708554690685116
A Coruña,Spain,2018,Aug,187362.0,409023.0,2.183062734172351,9025.0,24586.0,2.7242105263157894,196387.0,433609.0,2.2079312785469507
A Coruña,Spain,2018,Sep,122425.0,232065.0,1.8955687155401266,5054.0,9883.0,1.9554808072813612,127479.0,241948.0,1.8979439750860927
A Coruña,Spain,2018,Oct,106921.0,198879.0,1.8600555550359612,3365.0,5821.0,1.7298662704309065,110286.0,204700.0,1.8560832743956621
A Coruña,Spain,2018,Nov,80528.0,159435.0,1.9798703556526922,1592.0,2598.0,1.6319095477386936,82120.0,162033.0,1.9731246955674622
A Coruña,Spain,2018,Dec,79191.0,145967.0,1.8432271343965854,2179.0,3900.0,1.7898118402937127,81370.0,149867.0,1.8417967309819343
A Coruña,Spain,2019,Jan,61720.0,111602.0,1.808198314970836,828.0,1258.0,1.5193236714975846,62548.0,112860.0,1.8043742405832321
A Coruña,Spain,2019,Feb,69370.0,125958.0,1.8157416750756812,1281.0,1781.0,1.39032006245121,70651.0,127739.0,1.808028194930008
A Coruña,Spain,2019,Mar,79408.0,145861.0,1.8368552286923232,1884.0,2750.0,1.459660297239915,81292.0,148611.0,1.828113467499877
A Coruña,Spain,2019,Apr,101211.0,190217.0,1.879410340773236,3696.0,6401.0,1.7318722943722944,104907.0,196618.0,1.87421239764744
A Coruña,Spain,2019,May,110184.0,205266.0,1.8629383576562841,3750.0,5376.0,1.4336,113934.0,210642.0,1.8488072041708357
