,accommodation,year,month,travellers,nights,avg_stay
1482,Campings,2012,Apr,3130.0,11412.0,3.65
1483,Campings,2012,May,1818.0,7342.0,4.04
1484,Campings,2012,Jun,13277.0,56092.0,4.22
1485,Campings,2012,Jul,54582.0,228721.0,4.19
1486,Campings,2012,Aug,73727.0,314523.0,4.27
1487,Campings,2012,Sep,12072.0,46232.0,3.83
1488,Campings,2012,Oct,702.0,1400.0,1.99
1489,Campings,2012,Nov,328.0,599.0,1.83
1490,Campings,2012,Dec,226.0,465.0,2.06
1491,Campings,2013,Jan,81.0,111.0,1.37
1492,Campings,2013,Feb,153.0,231.0,1.51
1493,Campings,2013,Mar,765.0,2552.0,3.34
1494,Campings,2013,Apr,875.0,3462.0,3.96
1495,Campings,2013,May,2390.0,6756.0,2.83
1496,Campings,2013,Jun,13835.0,55926.0,4.04
1497,Campings,2013,Jul,51900.0,221873.0,4.28
1498,Campings,2013,Aug,80322.0,329046.0,4.1
1499,Campings,2013,Sep,11336.0,43693.0,3.85
1500,Campings,2013,Oct,689.0,1172.0,1.7
1501,Campings,2013,Nov,544.0,949.0,1.74
1502,Campings,2013,Dec,271.0,511.0,1.89
1503,Campings,2014,Jan,142.0,201.0,1.42
1504,Campings,2014,Feb,140.0,186.0,1.33
1505,Campings,2014,Mar,281.0,491.0,1.75
1506,Campings,2014,Apr,2902.0,8148.0,2.81
1507,Campings,2014,May,3650.0,9523.0,2.61
1508,Campings,2014,Jun,12865.0,54204.0,4.21
1509,Campings,2014,Jul,53254.0,232123.0,4.36
1510,Campings,2014,Aug,78391.0,323592.0,4.13
1511,Campings,2014,Sep,10677.0,48559.0,4.55
1512,Campings,2014,Oct,690.0,1225.0,1.78
1513,Campings,2014,Nov,382.0,696.0,1.82
1514,Campings,2014,Dec,189.0,489.0,2.59
1515,Campings,2014,Dec,189.0,489.0,2.59
1516,Campings,2015,Jan,96.0,181.0,1.89
1517,Campings,2015,Feb,105.0,181.0,1.72
1518,Campings,2015,Mar,889.0,1738.0,1.96
1519,Campings,2015,Apr,3100.0,10666.0,3.44
1520,Campings,2015,May,3663.0,11285.0,3.08
1521,Campings,2015,Jun,23349.0,81267.0,3.48
1522,Campings,2015,Jul,60639.0,245386.0,4.05
1523,Campings,2015,Aug,69708.0,303440.0,4.35
1524,Campings,2015,Sep,10089.0,46226.0,4.58
1525,Campings,2015,Oct,377.0,707.0,1.88
1526,Campings,2015,Nov,354.0,577.0,1.63
1527,Campings,2015,Dec,191.0,385.0,2.02
1528,Campings,2016,Jan,90.0,142.0,1.58
1529,Campings,2016,Feb,127.0,216.0,1.7
1530,Campings,2016,Mar,1605.0,5104.0,3.18
1531,Campings,2016,Apr,1662.0,5551.0,3.34
1532,Campings,2016,May,2206.0,7849.0,3.56
1533,Campings,2016,Jun,20508.0,80529.0,3.93
1534,Campings,2016,Jul,70732.0,293689.0,4.15
1535,Campings,2016,Aug,85433.0,351846.0,4.12
1536,Campings,2016,Sep,13465.0,47758.0,3.55
1537,Campings,2016,Oct,678.0,1638.0,2.42
1538,Campings,2016,Nov,365.0,629.0,1.72
1539,Campings,2016,Dec,42.0,48.0,1.14
1540,Campings,2017,Jan,30.0,43.0,1.43
1541,Campings,2017,Feb,78.0,101.0,1.29
1542,Campings,2017,Mar,401.0,689.0,1.72
1543,Campings,2017,Apr,4993.0,13490.0,2.7
1544,Campings,2017,May,2755.0,7432.0,2.7
1545,Campings,2017,Jun,19660.0,68944.0,3.51
1546,Campings,2017,Jul,66151.0,275975.0,4.17
1547,Campings,2017,Aug,86150.0,352287.0,4.09
1548,Campings,2017,Sep,10170.0,46308.0,4.55
1549,Campings,2017,Oct,607.0,1454.0,2.4
1550,Campings,2017,Nov,299.0,568.0,1.9
1551,Campings,2017,Dec,138.0,318.0,2.3
1552,Campings,2018,Jan,45.0,47.0,1.04
1553,Campings,2018,Feb,120.0,304.0,2.53
1554,Campings,2018,Mar,991.0,2485.0,2.51
1555,Campings,2018,Apr,1286.0,3447.0,2.68
1556,Campings,2018,May,2084.0,8855.0,4.25
1557,Campings,2018,Jun,17726.0,68362.0,3.86
1558,Campings,2018,Jul,60056.0,264295.0,4.4
1559,Campings,2018,Aug,86213.0,353616.0,4.1
1560,Campings,2018,Sep,18264.0,62260.0,3.41
1561,Campings,2018,Oct,537.0,2046.0,3.81
1562,Campings,2018,Nov,223.0,392.0,1.76
1563,Campings,2018,Dec,62.0,139.0,2.24
1564,Campings,2019,Jan,52.0,150.0,2.88
1565,Campings,2019,Feb,47.0,137.0,2.91
1566,Campings,2019,Mar,389.0,746.0,1.92
1567,Campings,2019,Apr,3450.0,9297.0,2.69
1568,Campings,2019,May,3496.0,8853.0,2.53
1569,Campings,2019,Jun,24055.0,83672.0,3.48
1570,Campings,2019,Jul,58891.0,271095.0,4.6
1571,Campings,2019,Aug,81351.0,347344.0,4.27
1572,Campings,2019,Sep,17812.0,77635.0,4.36
1573,Campings,2019,Oct,620.0,1208.0,1.95
1574,Campings,2019,Nov,384.0,707.0,1.84
1575,Campings,2019,Dec,181.0,0.0,0.0
1576,Campings,2020,Jan,41.0,152.0,3.71
1577,Campings,2020,Feb,93.0,195.0,2.1
1578,Campings,2020,Mar,15.0,23.0,1.53
1579,Campings,2020,Apr,0.0,0.0,0.0
1580,Campings,2020,Apr,0.0,0.0,0.0
1581,Campings,2020,Apr,0.0,0.0,0.0
1582,Campings,2020,May,0.0,0.0,0.0
1583,Campings,2020,May,0.0,0.0,0.0
1584,Campings,2020,May,0.0,0.0,0.0
1585,Campings,2020,Jun,16104.0,48825.0,3.03
1586,Campings,2020,Jul,62247.0,251034.0,4.03
1587,Campings,2020,Aug,70371.0,289778.0,4.12
1588,Campings,2020,Sep,17797.0,77200.0,4.34
1589,Campings,2020,Oct,870.0,1626.0,1.87
1590,Campings,2020,Nov,238.0,455.0,1.91
1591,Campings,2020,Dec,0.0,0.0,0.0
1592,Campings,2020,Dec,0.0,0.0,0.0
1593,Campings,2020,Dec,0.0,0.0,0.0
1594,Campings,2021,Jan,30.0,66.0,2.2
1595,Campings,2021,Feb,85.0,192.0,2.26
1596,Campings,2021,Mar,1490.0,2763.0,1.85
1597,Campings,2021,Apr,2749.0,5730.0,2.08
1598,Campings,2021,May,5144.0,9492.0,1.85
1599,Campings,2021,Jun,26720.0,86446.0,3.24
1600,Campings,2021,Jul,73337.0,309554.0,4.22
1601,Campings,2021,Aug,107957.0,402618.0,3.73
1602,Campings,2021,Sep,18610.0,83856.0,4.51
1603,Campings,2021,Oct,2176.0,4041.0,1.86
1604,Campings,2021,Nov,1118.0,1747.0,1.56
1605,Campings,2021,Dec,988.0,1600.0,1.62
1606,Campings,2022,Jan,688.0,975.0,1.42
1607,Campings,2022,Feb,745.0,1256.0,1.69
1608,Campings,2022,Mar,392.0,724.0,1.85
1609,Campings,2022,Apr,6293.0,15418.0,2.45
1610,Campings,2022,May,5202.0,23155.0,4.45
1611,Campings,2022,Jun,28616.0,92308.0,3.23
1612,Campings,2022,Jul,74792.0,322090.0,4.31
1613,Campings,2022,Aug,94794.0,397102.0,4.19
1614,Apartments,2001,Jan,1240.0,4055.0,3.27
1615,Apartments,2001,Feb,1086.0,4224.0,3.89
1616,Apartments,2001,Mar,1389.0,5154.0,3.71
1617,Apartments,2001,Apr,2064.0,7110.0,3.44
1618,Apartments,2001,May,1711.0,5679.0,3.32
1619,Apartments,2001,Jun,1389.0,6371.0,4.59
1620,Apartments,2001,Jul,3110.0,24360.0,7.83
1621,Apartments,2001,Aug,4183.0,31151.0,7.45
1622,Apartments,2001,Sep,2576.0,10236.0,3.97
1623,Apartments,2001,Oct,655.0,3077.0,4.7
1624,Apartments,2001,Nov,526.0,3026.0,5.75
1625,Apartments,2001,Dec,816.0,3550.0,4.35
1626,Apartments,2002,Jan,1032.0,3400.0,3.29
1627,Apartments,2002,Feb,1011.0,3723.0,3.68
1628,Apartments,2002,Mar,2036.0,6256.0,3.07
1629,Apartments,2002,Apr,1588.0,4626.0,2.91
1630,Apartments,2002,May,1704.0,5692.0,3.34
1631,Apartments,2002,Jun,1690.0,5762.0,3.41
1632,Apartments,2002,Jul,2961.0,21533.0,7.27
1633,Apartments,2002,Aug,5487.0,37421.0,6.82
1634,Apartments,2002,Sep,1916.0,8758.0,4.57
1635,Apartments,2002,Oct,869.0,3718.0,4.28
1636,Apartments,2002,Nov,690.0,2528.0,3.66
1637,Apartments,2002,Dec,1009.0,3554.0,3.52
1638,Apartments,2003,Jan,1320.0,3926.0,2.97
1639,Apartments,2003,Feb,1039.0,3290.0,3.17
1640,Apartments,2003,Mar,926.0,4007.0,4.33
1641,Apartments,2003,Apr,2358.0,6770.0,2.87
1642,Apartments,2003,May,1309.0,3737.0,2.85
1643,Apartments,2003,Jun,1948.0,5752.0,2.95
1644,Apartments,2003,Jul,3064.0,19762.0,6.45
1645,Apartments,2003,Aug,5158.0,33735.0,6.54
1646,Apartments,2003,Sep,1662.0,8802.0,5.3
1647,Apartments,2003,Oct,676.0,2419.0,3.58
1648,Apartments,2003,Nov,688.0,2544.0,3.7
1649,Apartments,2003,Dec,1118.0,3839.0,3.43
1650,Apartments,2004,Jan,647.0,2847.0,4.4
1651,Apartments,2004,Feb,742.0,3407.0,4.59
1652,Apartments,2004,Mar,734.0,3723.0,5.07
1653,Apartments,2004,Apr,1518.0,6632.0,4.37
1654,Apartments,2004,May,1237.0,4188.0,3.39
1655,Apartments,2004,Jun,2370.0,8416.0,3.55
1656,Apartments,2004,Jul,3840.0,25641.0,6.68
1657,Apartments,2004,Aug,4388.0,38401.0,8.75
1658,Apartments,2004,Sep,2016.0,9661.0,4.79
1659,Apartments,2004,Oct,1985.0,6552.0,3.3
1660,Apartments,2004,Nov,721.0,2560.0,3.55
1661,Apartments,2004,Dec,1527.0,5993.0,3.92
1662,Apartments,2005,Jan,815.0,3191.0,3.92
1663,Apartments,2005,Feb,1084.0,3830.0,3.53
1664,Apartments,2005,Mar,1704.0,5898.0,3.46
1665,Apartments,2005,Apr,914.0,3410.0,3.73
1666,Apartments,2005,May,1420.0,4381.0,3.09
1667,Apartments,2005,Jun,2236.0,7136.0,3.19
1668,Apartments,2005,Jul,5418.0,35168.0,6.49
1669,Apartments,2005,Aug,6070.0,48514.0,7.99
1670,Apartments,2005,Sep,2594.0,13420.0,5.17
1671,Apartments,2005,Oct,1418.0,5735.0,4.04
1672,Apartments,2005,Nov,1258.0,5138.0,4.08
1673,Apartments,2005,Dec,1401.0,5647.0,4.03
1674,Apartments,2006,Jan,1524.0,4857.0,3.19
1675,Apartments,2006,Feb,1384.0,5752.0,4.16
1676,Apartments,2006,Mar,1173.0,4990.0,4.25
1677,Apartments,2006,Apr,2584.0,7762.0,3.0
1678,Apartments,2006,May,1516.0,5221.0,3.44
1679,Apartments,2006,Jun,2524.0,8746.0,3.47
1680,Apartments,2006,Jul,7003.0,34789.0,4.97
1681,Apartments,2006,Aug,7186.0,45651.0,6.35
1682,Apartments,2006,Sep,2884.0,12636.0,4.38
1683,Apartments,2006,Oct,2518.0,8436.0,3.35
1684,Apartments,2006,Nov,1064.0,4706.0,4.42
1685,Apartments,2006,Dec,1632.0,5767.0,3.53
1686,Apartments,2007,Jan,1585.0,3730.0,2.35
1687,Apartments,2007,Feb,1292.0,4646.0,3.6
1688,Apartments,2007,Mar,1494.0,5165.0,3.46
1689,Apartments,2007,Apr,2978.0,8388.0,2.82
1690,Apartments,2007,May,1974.0,5601.0,2.84
1691,Apartments,2007,Jun,2852.0,9738.0,3.41
1692,Apartments,2007,Jul,6216.0,37421.0,6.02
1693,Apartments,2007,Aug,7515.0,54211.0,7.21
1694,Apartments,2007,Sep,3342.0,15970.0,4.78
1695,Apartments,2007,Oct,1972.0,6072.0,3.08
1696,Apartments,2007,Nov,1238.0,4416.0,3.57
1697,Apartments,2007,Dec,1849.0,5835.0,3.16
1698,Apartments,2008,Jan,1866.0,5313.0,2.85
1699,Apartments,2008,Feb,1863.0,5822.0,3.13
1700,Apartments,2008,Mar,3030.0,9729.0,3.21
1701,Apartments,2008,Apr,1796.0,5356.0,2.98
1702,Apartments,2008,May,2431.0,7922.0,3.26
1703,Apartments,2008,Jun,2758.0,11818.0,4.28
1704,Apartments,2008,Jul,6121.0,36698.0,6.0
1705,Apartments,2008,Aug,7910.0,52751.0,6.67
1706,Apartments,2008,Sep,3362.0,13774.0,4.1
1707,Apartments,2008,Oct,1887.0,6577.0,3.49
1708,Apartments,2008,Nov,1338.0,4742.0,3.54
1709,Apartments,2008,Dec,2100.0,6312.0,3.01
1710,Apartments,2009,Jan,1462.0,4933.0,3.37
1711,Apartments,2009,Feb,1418.0,5074.0,3.58
1712,Apartments,2009,Mar,1803.0,5954.0,3.3
1713,Apartments,2009,Apr,3560.0,11196.0,3.14
1714,Apartments,2009,May,2580.0,8413.0,3.26
1715,Apartments,2009,Jun,3126.0,12064.0,3.86
1716,Apartments,2009,Jul,6436.0,36946.0,5.74
1717,Apartments,2009,Aug,8653.0,57080.0,6.6
1718,Apartments,2009,Sep,4166.0,16894.0,4.06
1719,Apartments,2009,Oct,3236.0,9116.0,2.82
1720,Apartments,2009,Nov,1114.0,4277.0,3.84
1721,Apartments,2009,Dec,2520.0,7474.0,2.97
1722,Apartments,2010,Jan,1342.0,4554.0,3.39
1723,Apartments,2010,Feb,1336.0,4204.0,3.15
1724,Apartments,2010,Mar,2022.0,5752.0,2.84
1725,Apartments,2010,Apr,2948.0,9434.0,3.2
1726,Apartments,2010,May,2983.0,7425.0,2.49
1727,Apartments,2010,Jun,3702.0,12372.0,3.34
1728,Apartments,2010,Jul,6928.0,41714.0,6.02
1729,Apartments,2010,Aug,8933.0,58858.0,6.59
1730,Apartments,2010,Sep,5138.0,20010.0,3.89
1731,Apartments,2010,Oct,3073.0,8818.0,2.87
1732,Apartments,2010,Nov,1378.0,4834.0,3.51
1733,Apartments,2010,Dec,2169.0,7545.0,3.48
1734,Apartments,2011,Jan,1454.0,5138.0,3.53
1735,Apartments,2011,Feb,1484.0,5120.0,3.45
1736,Apartments,2011,Mar,1703.0,6980.0,4.1
1737,Apartments,2011,Apr,3886.0,11984.0,3.08
1738,Apartments,2011,May,2897.0,9304.0,3.21
1739,Apartments,2011,Jun,4204.0,14614.0,3.48
1740,Apartments,2011,Jul,8294.0,46299.0,5.58
1741,Apartments,2011,Aug,10223.0,57889.0,5.66
1742,Apartments,2011,Sep,4928.0,18183.0,3.69
1743,Apartments,2011,Oct,2658.0,7508.0,2.82
1744,Apartments,2011,Nov,1580.0,5428.0,3.44
1745,Apartments,2011,Dec,1838.0,6747.0,3.67
1746,Apartments,2012,Jan,1329.0,4407.0,3.32
1747,Apartments,2012,Feb,1441.0,4401.0,3.05
1748,Apartments,2012,Mar,2949.0,7956.0,2.7
1749,Apartments,2012,Apr,4570.0,16295.0,3.57
1750,Apartments,2012,May,3117.0,9989.0,3.2
1751,Apartments,2012,Jun,4431.0,14813.0,3.34
1752,Apartments,2012,Jul,8066.0,40420.0,5.01
1753,Apartments,2012,Aug,11459.0,63512.0,5.54
1754,Apartments,2012,Sep,6406.0,23863.0,3.73
1755,Apartments,2012,Oct,2873.0,8535.0,2.97
1756,Apartments,2012,Nov,2514.0,7445.0,2.96
1757,Apartments,2012,Dec,2405.0,7399.0,3.08
1758,Apartments,2013,Jan,1715.0,4915.0,2.87
1759,Apartments,2013,Feb,2265.0,5605.0,2.47
1760,Apartments,2013,Mar,2835.0,8474.0,2.99
1761,Apartments,2013,Apr,3080.0,8006.0,2.6
1762,Apartments,2013,May,3570.0,9324.0,2.61
1763,Apartments,2013,Jun,5204.0,15829.0,3.04
1764,Apartments,2013,Jul,8171.0,41316.0,5.06
1765,Apartments,2013,Aug,12332.0,65947.0,5.35
1766,Apartments,2013,Sep,5518.0,21728.0,3.94
1767,Apartments,2013,Oct,3322.0,9800.0,2.95
1768,Apartments,2013,Nov,2528.0,7392.0,2.92
1769,Apartments,2013,Dec,2974.0,9980.0,3.36
1770,Apartments,2014,Jan,1886.0,5920.0,3.14
1771,Apartments,2014,Feb,2313.0,6445.0,2.79
1772,Apartments,2014,Mar,2701.0,7720.0,2.86
1773,Apartments,2014,Apr,4083.0,12498.0,3.06
1774,Apartments,2014,May,3702.0,10134.0,2.74
1775,Apartments,2014,Jun,3907.0,16164.0,4.14
1776,Apartments,2014,Jul,9252.0,52542.0,5.68
1777,Apartments,2014,Aug,12877.0,79467.0,6.17
1778,Apartments,2014,Sep,5778.0,21821.0,3.78
1779,Apartments,2014,Oct,2786.0,8099.0,2.91
1780,Apartments,2014,Nov,2303.0,7633.0,3.31
1781,Apartments,2014,Dec,2919.0,9013.0,3.09
1782,Apartments,2015,Jan,2256.0,7639.0,3.39
1783,Apartments,2015,Feb,3492.0,9961.0,2.85
1784,Apartments,2015,Mar,3708.0,9220.0,2.49
1785,Apartments,2015,Apr,4805.0,13698.0,2.85
1786,Apartments,2015,May,4487.0,11629.0,2.59
1787,Apartments,2015,Jun,5357.0,20372.0,3.8
1788,Apartments,2015,Jul,12751.0,64888.0,5.09
1789,Apartments,2015,Aug,15569.0,84965.0,5.46
1790,Apartments,2015,Sep,6982.0,25238.0,3.61
1791,Apartments,2015,Oct,4301.0,12082.0,2.81
1792,Apartments,2015,Nov,2993.0,9137.0,3.05
1793,Apartments,2015,Dec,3642.0,10787.0,2.96
1794,Apartments,2016,Jan,4297.0,11227.0,2.61
1795,Apartments,2016,Feb,5569.0,13012.0,2.34
1796,Apartments,2016,Mar,7614.0,24385.0,3.2
1797,Apartments,2016,Apr,5363.0,14898.0,2.78
1798,Apartments,2016,May,5944.0,16596.0,2.79
1799,Apartments,2016,Jun,8941.0,27620.0,3.09
1800,Apartments,2016,Jul,16454.0,77763.0,4.73
1801,Apartments,2016,Aug,20699.0,100947.0,4.88
1802,Apartments,2016,Sep,9778.0,34481.0,3.53
1803,Apartments,2016,Oct,7709.0,20326.0,2.64
1804,Apartments,2016,Nov,4169.0,12127.0,2.91
1805,Apartments,2016,Dec,4582.0,14158.0,3.09
1806,Apartments,2017,Jan,3424.0,10150.0,2.96
1807,Apartments,2017,Feb,4881.0,13087.0,2.68
1808,Apartments,2017,Mar,4314.0,12809.0,2.97
1809,Apartments,2017,Apr,10446.0,27725.0,2.65
1810,Apartments,2017,May,6986.0,17843.0,2.55
1811,Apartments,2017,Jun,9403.0,29533.0,3.14
1812,Apartments,2017,Jul,18554.0,83872.0,4.52
1813,Apartments,2017,Aug,22362.0,104466.0,4.67
1814,Apartments,2017,Sep,11061.0,41128.0,3.72
1815,Apartments,2017,Oct,8557.0,22125.0,2.59
1816,Apartments,2017,Nov,4149.0,11567.0,2.79
1817,Apartments,2017,Dec,4954.0,14742.0,2.98
1818,Apartments,2018,Jan,3147.0,9025.0,2.87
1819,Apartments,2018,Feb,3390.0,9528.0,2.81
1820,Apartments,2018,Mar,5982.0,16461.0,2.75
1821,Apartments,2018,Apr,6743.0,17087.0,2.53
1822,Apartments,2018,May,6883.0,16588.0,2.41
1823,Apartments,2018,Jun,9639.0,26869.0,2.79
1824,Apartments,2018,Jul,17810.0,82436.0,4.63
1825,Apartments,2018,Aug,23759.0,108847.0,4.58
1826,Apartments,2018,Sep,11289.0,40409.0,3.58
1827,Apartments,2018,Oct,7357.0,20891.0,2.84
1828,Apartments,2018,Nov,4167.0,10877.0,2.61
1829,Apartments,2018,Dec,5188.0,14011.0,2.7
1830,Apartments,2019,Jan,3457.0,8580.0,2.48
1831,Apartments,2019,Feb,3366.0,8509.0,2.53
1832,Apartments,2019,Mar,4782.0,11883.0,2.48
1833,Apartments,2019,Apr,8943.0,29729.0,3.32
1834,Apartments,2019,May,7540.0,28271.0,3.75
1835,Apartments,2019,Jun,9770.0,32303.0,3.31
1836,Apartments,2019,Jul,20532.0,95737.0,4.66
1837,Apartments,2019,Aug,24618.0,113901.0,4.63
1838,Apartments,2019,Sep,15176.0,49890.0,3.29
1839,Apartments,2019,Oct,9588.0,21696.0,2.26
1840,Apartments,2019,Nov,5371.0,12802.0,2.38
1841,Apartments,2019,Dec,5994.0,16087.0,2.68
1842,Apartments,2020,Jan,3928.0,12357.0,3.15
1843,Apartments,2020,Feb,4719.0,13525.0,2.87
1844,Apartments,2020,Mar,1572.0,7002.0,4.45
1845,Apartments,2020,Apr,0.0,0.0,0.0
1846,Apartments,2020,May,0.0,0.0,0.0
1847,Apartments,2020,Jun,4930.0,16895.0,3.43
1848,Apartments,2020,Jul,18529.0,78259.0,4.22
1849,Apartments,2020,Aug,24949.0,114308.0,4.58
1850,Apartments,2020,Sep,11974.0,37578.0,3.14
1851,Apartments,2020,Oct,5242.0,15229.0,2.91
1852,Apartments,2020,Nov,2204.0,10071.0,4.57
1853,Apartments,2020,Dec,2161.0,11264.0,5.21
1854,Apartments,2021,Jan,1850.0,9750.0,5.27
1855,Apartments,2021,Feb,963.0,7642.0,7.94
1856,Apartments,2021,Mar,4197.0,11169.0,2.66
1857,Apartments,2021,Apr,6315.0,16464.0,2.61
1858,Apartments,2021,May,7821.0,18727.0,2.39
1859,Apartments,2021,Jun,12689.0,39371.0,3.1
1860,Apartments,2021,Jul,27587.0,115341.0,4.18
1861,Apartments,2021,Aug,30781.0,143306.0,4.66
1862,Apartments,2021,Sep,17041.0,56489.0,3.31
1863,Apartments,2021,Oct,12357.0,32570.0,2.64
1864,Apartments,2021,Nov,5393.0,16483.0,3.06
1865,Apartments,2021,Dec,7200.0,22265.0,3.09
1866,Apartments,2022,Jan,4582.0,14765.0,3.22
1867,Apartments,2022,Feb,7636.0,19934.0,2.61
1868,Apartments,2022,Mar,5616.0,16326.0,2.91
1869,Apartments,2022,Apr,16270.0,36455.0,2.24
1870,Apartments,2022,May,11629.0,27342.0,2.35
1871,Apartments,2022,Jun,13979.0,38809.0,2.78
1872,Apartments,2022,Jul,30211.0,115059.0,3.81
1873,Apartments,2022,Aug,32584.0,142170.0,4.36
1874,Rural Tourism,2001,Jan,3112.0,4579.0,1.47
1875,Rural Tourism,2001,Feb,3755.0,6119.0,1.63
1876,Rural Tourism,2001,Mar,3677.0,5094.0,1.39
1877,Rural Tourism,2001,Apr,8849.0,19819.0,2.24
1878,Rural Tourism,2001,May,5046.0,8199.0,1.62
1879,Rural Tourism,2001,Jun,6531.0,11269.0,1.73
1880,Rural Tourism,2001,Jul,11132.0,29292.0,2.63
1881,Rural Tourism,2001,Aug,20723.0,64045.0,3.09
1882,Rural Tourism,2001,Sep,9722.0,21428.0,2.2
1883,Rural Tourism,2001,Oct,7865.0,14814.0,1.88
1884,Rural Tourism,2001,Nov,6385.0,10736.0,1.68
1885,Rural Tourism,2001,Dec,6111.0,12664.0,2.07
1886,Rural Tourism,2002,Jan,3126.0,5429.0,1.74
1887,Rural Tourism,2002,Feb,4306.0,7042.0,1.64
1888,Rural Tourism,2002,Mar,9583.0,21641.0,2.26
1889,Rural Tourism,2002,Apr,5420.0,9925.0,1.83
1890,Rural Tourism,2002,May,7359.0,14113.0,1.92
1891,Rural Tourism,2002,Jun,6852.0,12815.0,1.87
1892,Rural Tourism,2002,Jul,14728.0,40097.0,2.72
1893,Rural Tourism,2002,Aug,24712.0,80853.0,3.27
1894,Rural Tourism,2002,Sep,11115.0,25625.0,2.31
1895,Rural Tourism,2002,Oct,9031.0,15172.0,1.68
1896,Rural Tourism,2002,Nov,6688.0,12063.0,1.8
1897,Rural Tourism,2002,Dec,6688.0,12063.0,1.8
1898,Rural Tourism,2003,Jan,3438.0,5571.0,1.62
1899,Rural Tourism,2003,Feb,5190.0,7330.0,1.41
1900,Rural Tourism,2003,Mar,6695.0,10606.0,1.58
1901,Rural Tourism,2003,Apr,10684.0,23514.0,2.2
1902,Rural Tourism,2003,May,7332.0,14567.0,1.99
1903,Rural Tourism,2003,Jun,7887.0,13346.0,1.69
1904,Rural Tourism,2003,Jul,14377.0,34602.0,2.41
1905,Rural Tourism,2003,Aug,24769.0,79712.0,3.22
1906,Rural Tourism,2003,Sep,11404.0,25523.0,2.24
1907,Rural Tourism,2003,Oct,8339.0,14344.0,1.72
1908,Rural Tourism,2003,Nov,6267.0,10218.0,1.63
1909,Rural Tourism,2003,Dec,10546.0,19808.0,1.88
1910,Rural Tourism,2004,Jan,4628.0,7817.0,1.69
1911,Rural Tourism,2004,Feb,6513.0,10766.0,1.65
1912,Rural Tourism,2004,Mar,7888.0,13301.0,1.69
1913,Rural Tourism,2004,Apr,13283.0,27563.0,2.08
1914,Rural Tourism,2004,May,11538.0,18858.0,1.63
1915,Rural Tourism,2004,Jun,11970.0,20478.0,1.71
1916,Rural Tourism,2004,Jul,18248.0,41043.0,2.25
1917,Rural Tourism,2004,Aug,29864.0,89155.0,2.99
1918,Rural Tourism,2004,Sep,14703.0,29258.0,1.99
1919,Rural Tourism,2004,Oct,14469.0,27553.0,1.9
1920,Rural Tourism,2004,Nov,6904.0,11760.0,1.7
1921,Rural Tourism,2004,Dec,9927.0,20058.0,2.02
1922,Rural Tourism,2005,Jan,4435.0,7075.0,1.6
1923,Rural Tourism,2005,Feb,5013.0,7907.0,1.58
1924,Rural Tourism,2005,Mar,10739.0,23345.0,2.17
1925,Rural Tourism,2005,Apr,7383.0,11905.0,1.61
1926,Rural Tourism,2005,May,9461.0,16529.0,1.75
1927,Rural Tourism,2005,Jun,9635.0,17683.0,1.84
1928,Rural Tourism,2005,Jul,19244.0,48420.0,2.52
1929,Rural Tourism,2005,Aug,29741.0,97977.0,3.29
1930,Rural Tourism,2005,Sep,13673.0,28931.0,2.12
1931,Rural Tourism,2005,Oct,10876.0,20389.0,1.87
1932,Rural Tourism,2005,Nov,7489.0,12992.0,1.73
1933,Rural Tourism,2005,Dec,8877.0,17002.0,1.92
1934,Rural Tourism,2006,Jan,4851.0,8281.0,1.71
1935,Rural Tourism,2006,Feb,6269.0,10380.0,1.66
1936,Rural Tourism,2006,Mar,6512.0,11356.0,1.74
1937,Rural Tourism,2006,Apr,15184.0,32946.0,2.17
1938,Rural Tourism,2006,May,8780.0,14846.0,1.69
1939,Rural Tourism,2006,Jun,10713.0,19415.0,1.81
1940,Rural Tourism,2006,Jul,19011.0,48583.0,2.56
1941,Rural Tourism,2006,Aug,29044.0,95839.0,3.3
1942,Rural Tourism,2006,Sep,12405.0,25667.0,2.07
1943,Rural Tourism,2006,Oct,10031.0,19263.0,1.92
1944,Rural Tourism,2006,Nov,7036.0,12013.0,1.71
1945,Rural Tourism,2006,Dec,10070.0,20433.0,2.03
1946,Rural Tourism,2007,Jan,4419.0,8248.0,1.87
1947,Rural Tourism,2007,Feb,5634.0,9332.0,1.66
1948,Rural Tourism,2007,Mar,8245.0,14516.0,1.76
1949,Rural Tourism,2007,Apr,13713.0,31583.0,2.3
1950,Rural Tourism,2007,May,9416.0,17284.0,1.84
1951,Rural Tourism,2007,Jun,12167.0,21491.0,1.77
1952,Rural Tourism,2007,Jul,17865.0,46075.0,2.58
1953,Rural Tourism,2007,Aug,32225.0,97418.0,3.02
1954,Rural Tourism,2007,Sep,14479.0,31647.0,2.19
1955,Rural Tourism,2007,Oct,12654.0,24776.0,1.96
1956,Rural Tourism,2007,Nov,9631.0,17551.0,1.82
1957,Rural Tourism,2007,Dec,9832.0,20162.0,2.05
1958,Rural Tourism,2008,Jan,4088.0,7610.0,1.86
1959,Rural Tourism,2008,Feb,6697.0,11102.0,1.66
1960,Rural Tourism,2008,Mar,12501.0,29132.0,2.33
1961,Rural Tourism,2008,Apr,7611.0,13696.0,1.8
1962,Rural Tourism,2008,May,12053.0,23196.0,1.92
1963,Rural Tourism,2008,Jun,10783.0,21498.0,1.99
1964,Rural Tourism,2008,Jul,16717.0,44939.0,2.69
1965,Rural Tourism,2008,Aug,27840.0,88347.0,3.17
