"Viaxeiros, noites e estadía media por procedencia e tipo de aloxamento. España e Galicia. Datos mensuais"
"Número, días"


;;;;;;;
;España;;;Galicia;;;
;"Viaxeiros";"Noites";"Estadía media";"Viaxeiros";"Noites";"Estadía media";
"Todas as procedencias"
"Establecementos hoteleiros"
"2013/Xaneiro";80203;203588;2,5;2439;3885;1,6
"2013/Febreiro";111331;245875;2,2;4780;6680;1,4
"2013/Marzo";223661;599043;2,7;8200;15531;1,9
"2013/Abril";159622;379381;2,4;5706;8679;1,5
"2013/Maio";204624;493158;2,4;9983;15887;1,6
"2013/Xuño";231387;552267;2,4;11795;19877;1,7
"2013/Xullo";276006;933348;3,4;16636;39014;2,4
"2013/Agosto";380419;1524586;4;29195;80081;2,7
"2013/Setembro";223890;576811;2,6;15844;28708;1,8
"2013/Outubro";217517;490424;2,3;10124;16129;1,6
"2013/Novembro";190920;414942;2,2;7388;12247;1,7
"2013/Decembro";209929;524606;2,5;7089;12433;1,8
"2014/Xaneiro";91425;223663;2,5;2821;4883;1,7
"2014/Febreiro";125622;272619;2,2;4298;6271;1,5
"2014/Marzo";158979;358548;2,3;6686;11115;1,7
"2014/Abril";253700;696643;2,8;11143;22191;2
"2014/Maio";244893;573623;2,3;15422;22529;1,5
"2014/Xuño";245044;614810;2,5;14965;24700;1,7
"2014/Xullo";319015;1053848;3,3;21608;49295;2,3
"2014/Agosto";442158;1696249;3,8;34579;89974;2,6
"2014/Setembro";260236;682461;2,6;19571;35072;1,8
"2014/Outubro";252555;569327;2,3;11725;18918;1,6
"2014/Novembro";189931;413471;2,2;6778;10312;1,5
"2014/Decembro";239389;595314;2,5;7395;13025;1,8
"2015/Xaneiro";109044;275083;2,5;3664;5764;1,6
"2015/Febreiro";145879;324136;2,2;5981;8406;1,4
"2015/Marzo";197877;448674;2,3;9855;14866;1,5
"2015/Abril";289877;736481;2,5;12890;22870;1,8
"2015/Maio";280778;640102;2,3;17553;25594;1,5
"2015/Xuño";281518;672625;2,4;19445;31037;1,6
"2015/Xullo";373598;1203638;3,2;26331;57675;2,2
"2015/Agosto";484220;1865380;3,9;40133;100466;2,5
"2015/Setembro";307838;777253;2,5;24360;40645;1,7
"2015/Outubro";320795;755096;2,4;17683;27547;1,6
"2015/Novembro";204654;454668;2,2;7695;12666;1,7
"2015/Decembro";268109;671931;2,5;7738;14697;1,9
"2016/Xaneiro";135496;345006;2,6;5039;7481;1,5
"2016/Febreiro";170575;379896;2,2;5943;8685;1,5
"2016/Marzo";292178;784860;2,7;12357;24176;2
"2016/Abril";264027;590356;2,2;11281;15747;1,4
"2016/Maio";292606;687933;2,4;18852;27568;1,5
"2016/Xuño";310117;754584;2,4;21573;37384;1,7
"2016/Xullo";447976;1418477;3,2;31637;74451;2,4
"2016/Agosto";540235;2091973;3,9;42780;118995;2,8
"2016/Setembro";341357;866382;2,5;28192;50545;1,8
"2016/Outubro";339949;820721;2,4;19470;32990;1,7
"2016/Novembro";210370;464507;2,2;7472;12458;1,7
"2016/Decembro";286577;710017;2,5;9071;17061;1,9
"2017/Xaneiro";133292;324067;2,4;4494;7865;1,8
"2017/Febreiro";190824;419697;2,2;5504;8834;1,6
"2017/Marzo";240397;516944;2,2;7662;11589;1,5
"2017/Abril";413792;1093410;2,6;20016;38374;1,9
"2017/Maio";312772;723110;2,3;18083;28002;1,6
"2017/Xuño";376799;900433;2,4;22633;38842;1,7
"2017/Xullo";489067;1547657;3,2;31851;76076;2,4
"2017/Agosto";578524;2250173;3,9;41654;119170;2,9
"2017/Setembro";404320;1027460;2,5;27646;51345;1,9
"2017/Outubro";351998;871649;2,5;18777;33456;1,8
"2017/Novembro";227661;492787;2,2;8745;14563;1,7
"2017/Decembro";330528;866384;2,6;9455;20924;2,2
"2018/Xaneiro";139670;321955;2,3;4542;7288;1,6
"2018/Febreiro";188874;419586;2,2;6200;10602;1,7
"2018/Marzo";327077;823845;2,5;12294;23106;1,9
"2018/Abril";341465;815378;2,4;12921;20989;1,6
"2018/Maio";341270;794924;2,3;20861;30907;1,5
"2018/Xuño";406187;975249;2,4;23521;37725;1,6
"2018/Xullo";481751;1542610;3,2;27771;60792;2,2
"2018/Agosto";617971;2310609;3,7;41313;109451;2,7
"2018/Setembro";422060;1052592;2,5;29476;49463;1,7
"2018/Outubro";378284;905675;2,4;20926;33379;1,6
"2018/Novembro";281690;623269;2,2;10054;16856;1,7
"2018/Decembro";334370;872014;2,6;9407;17555;1,9
"2019/Xaneiro";139376;321785;2,3;4524;7996;1,8
"2019/Febreiro";194847;406292;2,1;5910;9985;1,7
"2019/Marzo";288532;618980;2,2;8268;13728;1,7
"2019/Abril";382344;1018402;2,7;19567;34363;1,8
"2019/Maio";367754;850262;2,3;23436;35974;1,5
"2019/Xuño";439082;1054793;2,4;26757;40696;1,5
"2019/Xullo";515634;1624956;3,2;29363;67151;2,3
"2019/Agosto";655937;2403090;3,7;44079;112514;2,6
"2019/Setembro";419287;1063493;2,5;28968;46391;1,6
"2019/Outubro";374023;833536;2,2;18792;27544;1,5
"2019/Novembro";300454;644452;2,1;8648;13564;1,6
"2019/Decembro";341850;877322;2,6;9042;17138;1,9
"2020/Xaneiro";160172;365838;2,3;4038;6073;1,5
"2020/Febreiro";226830;493030;2,2;5426;8218;1,5
"2020/Marzo";56332;149317;2,7;1379;2092;1,5
"2020/Abril";..;..;..;..;..;..
"2020/Maio";8005;37322;4,7;160;217;1,4
"2020/Xuño";116497;277689;2,4;3633;7608;2,1
"2020/Xullo";428995;1451102;3,4;15475;42756;2,8
"2020/Agosto";535842;2109993;3,9;28090;79752;2,8
"2020/Setembro";259925;673666;2,6;11530;23042;2
"2020/Outubro";162686;398249;2,5;6144;10804;1,8
"2020/Novembro";41937;130492;3,1;1352;2430;1,8
"2020/Decembro";85687;227904;2,7;1429;2531;1,8
"2021/Xaneiro";33313;111841;3,4;601;1261;2,1
"2021/Febreiro";34355;114811;3,3;292;768;2,6
"2021/Marzo";99362;251495;2,5;3329;5365;1,6
"2021/Abril";127464;330931;2,6;5569;9850;1,8
"2021/Maio";199371;464569;2,3;8672;12695;1,5
"2021/Xuño";318030;798997;2,5;11558;19723;1,7
"2021/Xullo";525007;1705124;3,3;27885;64165;2,3
"2021/Agosto";640477;2453153;3,8;41077;108044;2,6
"2021/Setembro";425742;1116298;2,6;24842;44164;1,8
"2021/Outubro";439833;1095321;2,5;19552;32170;1,7
"2021/Novembro";248744;570823;2,3;8474;14479;1,7
"2021/Decembro";288182;765811;2,7;8083;15359;1,9
"2022/Xaneiro";141728;356351;2,5;3160;4818;1,5
"2022/Febreiro";210983;486562;2,3;4481;7236;1,6
"2022/Marzo";225036;518528;2,3;5247;7747;1,5
"2022/Abril";413073;1076089;2,6;19093;31825;1,7
"2022/Maio";366923;853724;2,3;22650;31237;1,4
"2022/Xuño";409495;1029162;2,5;21804;34829;1,6
"2022/Xullo";553793;1792243;3,2;30316;68206;2,3
"2022/Agosto";638619;2423936;3,8;40530;100910;2,5
"Residentes en España"
"Establecementos hoteleiros"
"2001/Xaneiro";1876469;4371423;..;101507;219875;..
"2001/Febreiro";2179135;4869295;..;106581;225723;..
"2001/Marzo";2519243;5913829;..;129918;286968;..
"2001/Abril";3020317;7873787;..;158236;368551;..
"2001/Maio";2664737;6292310;..;147902;342371;..
"2001/Xuño";2946672;7446393;..;171601;396343;..
"2001/Xullo";3244732;9645273;..;239528;620542;..
"2001/Agosto";3917546;12873952;..;355364;1001757;..
"2001/Setembro";3223605;8960900;..;213581;525114;..
"2001/Outubro";2859626;6752436;..;176900;409983;..
"2001/Novembro";2336166;5478825;..;140210;307451;..
"2001/Decembro";2104053;4782544;..;121860;259180;..
"2002/Xaneiro";1824018;4162060;..;96185;196889;..
"2002/Febreiro";2163645;4878095;..;113314;244896;..
"2002/Marzo";2863303;7167758;..;166786;393199;..
"2002/Abril";2626016;6502711;..;146223;348920;..
"2002/Maio";2800938;6786378;..;157533;390835;..
"2002/Xuño";2909167;7408601;..;177250;438313;..
"2002/Xullo";3326284;9926692;..;251747;660803;..
"2002/Agosto";4093306;13607146;..;377593;1047092;..
"2002/Setembro";3206586;9008303;..;208683;532005;..
"2002/Outubro";2841697;6663524;..;183697;454979;..
"2002/Novembro";2363666;5460888;..;136043;326496;..
"2002/Decembro";2239496;5146230;..;123353;275176;..
"2003/Xaneiro";1866434;4476189;..;122462;247441;..
"2003/Febreiro";2185902;4907859;..;123509;246385;..
"2003/Marzo";2621941;6106543;..;155501;312960;..
"2003/Abril";3096315;7706675;..;182461;371767;..
"2003/Maio";2987830;7106332;..;195477;407063;..
"2003/Xuño";3268531;8085899;..;220996;466540;..
"2003/Xullo";3604009;10712570;..;294373;676360;..
"2003/Agosto";4321876;14501388;..;425793;1072956;..
"2003/Setembro";3508436;9750160;..;284889;612544;..
"2003/Outubro";2961468;7075513;..;212470;452477;..
"2003/Novembro";2478930;5602497;..;158651;332031;..
"2003/Decembro";2381098;5263796;..;142905;282537;..
"2004/Xaneiro";2014826;4764150;..;132698;261089;..
"2004/Febreiro";2548353;5686798;..;151684;297824;..
"2004/Marzo";2886872;6658937;..;186054;374700;..
"2004/Abril";3310414;8306562;..;244930;498705;..
"2004/Maio";3232971;7398208;..;254221;525853;..
"2004/Xuño";3650036;8906012;..;295654;639399;..
"2004/Xullo";4051344;11777136;..;361781;851761;..
"2004/Agosto";4762452;15791552;..;468415;1174325;..
"2004/Setembro";3866299;10391873;..;338609;756724;..
"2004/Outubro";3563172;8332309;..;290065;604603;..
"2004/Novembro";2670646;5981330;..;193019;393148;..
"2004/Decembro";2654019;6048682;..;172007;357886;..
"2005/Xaneiro";2139281;5093502;..;130891;260905;..
"2005/Febreiro";2621061;5906300;..;146436;280656;..
"2005/Marzo";3391717;8291242;..;214316;449375;..
"2005/Abril";3316778;7685716;..;200809;399133;..
"2005/Maio";3646228;8756351;..;223232;462027;..
"2005/Xuño";3865747;9591276;..;254693;544703;..
"2005/Xullo";4366698;12921696;..;365832;873958;..
"2005/Agosto";4985733;16576635;..;468195;1218855;..
"2005/Setembro";4038043;11027323;..;295630;671642;..
"2005/Outubro";3628419;8569218;..;240793;509751;..
"2005/Novembro";2898398;6405258;..;197524;392404;..
"2005/Decembro";2702235;6050803;..;164919;330036;..
"2006/Xaneiro";2551856;5543720;..;148675;290107;..
"2006/Febreiro";3043034;6393933;..;157591;307912;..
"2006/Marzo";3553339;7710448;..;194813;388385;..
"2006/Abril";4390094;10332751;..;260980;544959;..
"2006/Maio";3947962;8883711;..;231881;475049;..
"2006/Xuño";4371721;10342158;..;264688;559282;..
"2006/Xullo";4941982;13816338;..;356589;894305;..
"2006/Agosto";5553617;17367092;..;442343;1170150;..
"2006/Setembro";4563672;11628069;..;286742;643269;..
"2006/Outubro";4146937;9331419;..;246768;535246;..
"2006/Novembro";3254904;6951324;..;188688;379884;..
"2006/Decembro";3125022;6787290;..;165020;336119;..
"2007/Xaneiro";2604319;5584479;..;150174;288996;..
"2007/Febreiro";3088894;6437950;..;154763;297623;..
"2007/Marzo";3769341;8140429;..;202108;399393;..
"2007/Abril";4450863;10676929;..;252003;532241;..
"2007/Maio";4015617;8856229;..;222944;451964;..
"2007/Xuño";4658070;10850954;..;258681;560940;..
"2007/Xullo";5003539;13905160;..;351175;836021;..
"2007/Agosto";5654061;17249956;..;457726;1171552;..
"2007/Setembro";4604220;11609665;..;303405;678052;..
"2007/Outubro";4224929;9206010;..;276480;596686;..
"2007/Novembro";3502020;7527475;..;205599;434480;..
"2007/Decembro";3064815;6551469;..;172760;350470;..
"2008/Xaneiro";2673147;5661599;..;150410;309651;..
"2008/Febreiro";3326713;7028946;..;171467;343573;..
"2008/Marzo";4097905;9562449;..;230286;503697;..
"2008/Abril";3744345;8471861;..;205601;429133;..
"2008/Maio";4226211;9512722;..;244517;534778;..
"2008/Xuño";4443768;10443013;..;246229;556379;..
"2008/Xullo";4977811;13599423;..;324767;799759;..
"2008/Agosto";5584157;16843151;..;418257;1072448;..
"2008/Setembro";4425435;11188118;..;267969;623126;..
"2008/Outubro";3839709;8397307;..;251234;560036;..
"2008/Novembro";3072911;6587614;..;179452;389716;..
"2008/Decembro";2829046;5892089;..;149259;312260;..
"2009/Xaneiro";2331000;4971705;..;131600;261751;..
"2009/Febreiro";2892445;6073570;..;147568;297417;..
"2009/Marzo";3292594;7385214;..;174744;368327;..
"2009/Abril";3878166;9403135;..;214435;468836;..
"2009/Maio";3939334;8823463;..;221102;481151;..
"2009/Xuño";4188954;9964518;..;239428;543608;..
"2009/Xullo";4888672;13703961;..;327882;806779;..
"2009/Agosto";5563505;17254353;..;436526;1117813;..
"2009/Setembro";4277206;10853013;..;282148;643505;..
"2009/Outubro";3959267;8746561;..;254540;563570;..
"2009/Novembro";2990558;6507151;..;171658;364689;..
"2009/Decembro";2936381;6070229;..;155555;313126;..
"2010/Xaneiro";2351307;5094546;..;125731;245674;..
"2010/Febreiro";2943090;6272461;..;147111;287530;..
"2010/Marzo";3543609;8051189;..;201437;409948;..
"2010/Abril";3877568;9575308;..;248503;531445;..
"2010/Maio";4042148;9281281;..;262904;558830;..
"2010/Xuño";4386962;10553831;..;292478;639584;..
"2010/Xullo";5002604;13912126;..;364717;858602;..
"2010/Agosto";5599468;17441176;..;451126;1153831;..
"2010/Setembro";4307901;10944412;..;326117;755947;..
"2010/Outubro";4186876;9311677;..;291408;640473;..
"2010/Novembro";2990886;6480677;..;186311;392694;..
"2010/Decembro";3000911;6317606;..;166347;333406;..
"2011/Xaneiro";2358110;5089103;..;116959;221052;..
"2011/Febreiro";2994483;6357361;..;132340;257635;..
"2011/Marzo";3380332;7754018;..;160293;329759;..
"2011/Abril";4088344;9878278;..;215276;477139;..
"2011/Maio";3746751;8359843;..;201701;444578;..
"2011/Xuño";4430197;10605101;..;243176;527578;..
"2011/Xullo";5093546;14101982;..;343931;828596;..
"2011/Agosto";5615032;17294136;..;417788;1030532;..
"2011/Setembro";4424189;11198508;..;275096;623876;..
"2011/Outubro";3909150;8516886;..;232510;517250;..
"2011/Novembro";2891744;6287934;..;151606;326234;..
"2011/Decembro";2893004;6081180;..;140786;284170;..
"2012/Xaneiro";2390674;5075907;..;113860;212237;..
"2012/Febreiro";2898921;6183754;..;138387;249599;..
"2012/Marzo";3344772;7541920;..;156904;314351;..
"2012/Abril";3877984;9338052;..;206239;418134;..
"2012/Maio";3610640;7846939;..;182177;385255;..
"2012/Xuño";4164269;9674462;..;226777;466852;..
"2012/Xullo";4578014;12610694;..;293436;700690;..
"2012/Agosto";5213797;15488372;..;398558;990617;..
"2012/Setembro";4020495;9962269;..;252680;548205;..
"2012/Outubro";3551117;7582005;..;218505;467711;..
"2012/Novembro";2730498;5488094;..;153029;322244;..
"2012/Decembro";2644571;5308780;..;133041;252890;..
"2013/Xaneiro";2107452;4468136;..;113740;215028;..
"2013/Febreiro";2543898;5276907;..;118884;231179;..
"2013/Marzo";3596941;8339921;..;178499;347558;..
"2013/Abril";3107991;7172337;..;157662;317087;..
"2013/Maio";3678011;8196987;..;196695;396529;..
"2013/Xuño";4109160;9356983;..;227905;435853;..
"2013/Xullo";4622498;12499139;..;325560;723996;..
"2013/Agosto";5426618;15876358;..;451989;1066191;..
"2013/Setembro";4055351;9939148;..;270135;578187;..
"2013/Outubro";3529310;7608032;..;208133;432806;..
"2013/Novembro";2962040;6205146;..;156933;329959;..
"2013/Decembro";2830104;5694832;..;139117;269797;..
"2014/Xaneiro";2188084;4546501;..;105476;207573;..
"2014/Febreiro";2739686;5456934;..;129189;233365;..
"2014/Marzo";3161425;7037862;..;147056;294933;..
"2014/Abril";3840663;9014634;..;204276;390314;..
"2014/Maio";3901968;8560446;..;209214;404494;..
"2014/Xuño";4270431;9869795;..;234163;471734;..
"2014/Xullo";4798578;12942831;..;340620;735697;..
"2014/Agosto";5684286;16450856;..;479843;1098939;..
"2014/Setembro";4271468;10553437;..;286817;606072;..
"2014/Outubro";3801189;8177902;..;232581;481055;..
"2014/Novembro";2962597;6063282;..;156078;322387;..
"2014/Decembro";3062373;6055408;..;143794;263534;..
"2015/Xaneiro";2393392;4981703;..;114604;204728;..
"2015/Febreiro";2878965;5821275;..;132654;234776;..
"2015/Marzo";3490443;7716464;..;177739;334757;..
"2015/Abril";4031142;9487491;..;214954;410119;..
"2015/Maio";4102767;8808445;..;221350;419383;..
"2015/Xuño";4587906;10571055;..;273485;520565;..
"2015/Xullo";5175659;13870398;..;408165;849171;..
"2015/Agosto";5945162;17276215;..;504571;1169976;..
"2015/Setembro";4504038;10930759;..;312121;628930;..
"2015/Outubro";4137843;8586116;..;252380;509317;..
"2015/Novembro";3055877;5860457;..;161194;307200;..
"2015/Decembro";3220404;6344526;..;155244;279375;..
"2016/Xaneiro";2618022;5428798;..;128415;222392;..
"2016/Febreiro";3191750;6510315;..;148909;272258;..
"2016/Marzo";4110169;9419601;..;218093;417791;..
"2016/Abril";3724765;8230372;..;199127;363353;..
"2016/Maio";4197064;8999173;..;224761;410466;..
"2016/Xuño";4723090;10350864;..;290026;543736;..
"2016/Xullo";5504356;14586701;..;434600;960151;..
"2016/Agosto";5993466;17245641;..;526636;1230387;..
"2016/Setembro";4672782;11216422;..;327416;684870;..
"2016/Outubro";4358634;9442129;..;271124;561319;..
"2016/Novembro";3186298;6476574;..;176386;351473;..
"2016/Decembro";3231853;6581936;..;158715;303058;..
"2017/Xaneiro";2655015;5316890;..;133806;233001;..
"2017/Febreiro";3157734;6225212;..;150944;259619;..
"2017/Marzo";3706176;7938883;..;183403;336761;..
"2017/Abril";4688384;10757733;..;275310;533094;..
"2017/Maio";4177945;9023683;..;231162;436823;..
"2017/Xuño";4785681;10850740;..;294836;599923;..
"2017/Xullo";5453609;14336386;..;427993;992971;..
"2017/Agosto";5970747;17063116;..;532857;1310118;..
"2017/Setembro";4763407;11356928;..;324660;706877;..
"2017/Outubro";4302798;9259469;..;276745;581362;..
"2017/Novembro";3340928;6723998;..;193308;387923;..
"2017/Decembro";3461708;6983672;..;171455;324672;..
"2018/Xaneiro";2743159;5459601;..;138288;249481;..
"2018/Febreiro";3208522;6238722;..;151232;265015;..
"2018/Marzo";4136756;8972022;..;218929;406165;..
"2018/Abril";4154873;9259508;..;218486;430021;..
"2018/Maio";4250360;9188503;..;231563;447645;..
"2018/Xuño";4868754;10857338;..;283272;577608;..
"2018/Xullo";5380698;14185066;..;377584;914963;..
"2018/Agosto";6181557;17534070;..;483188;1210429;..
"2018/Setembro";4840570;11410767;..;320345;692979;..
"2018/Outubro";4354922;9285954;..;263596;559412;..
"2018/Novembro";3551431;7155122;..;195501;402090;..
"2018/Decembro";3494108;6953070;..;185832;346662;..
"2019/Xaneiro";2755656;5499882;..;139771;252961;..
"2019/Febreiro";3315368;6396288;..;155544;281245;..
"2019/Marzo";4033782;8482404;..;189698;364653;..
"2019/Abril";4470668;10124829;..;250716;494636;..
"2019/Maio";4578814;9830228;..;257141;506098;..
"2019/Xuño";5183371;11606159;..;290639;591155;..
"2019/Xullo";5669457;14871768;..;404302;963299;..
"2019/Agosto";6432729;18245766;..;504005;1269972;..
"2019/Setembro";4809515;11541054;..;330300;711609;..
"2019/Outubro";4321124;8784169;..;273113;558569;..
"2019/Novembro";3585911;7200004;..;197689;412580;..
"2019/Decembro";3577792;7026688;..;207211;392872;..
"2020/Xaneiro";2926703;5705057;..;151176;278203;..
"2020/Febreiro";3636463;7003972;..;171517;317158;..
"2020/Marzo";1455613;3080076;..;74065;147182;..
"2020/Abril";0;0;..;0;0;..
"2020/Maio";84804;220577;..;4606;15557;..
"2020/Xuño";824393;1548421;..;53914;105791;..
"2020/Xullo";3271958;7561439;..;239192;552098;..
"2020/Agosto";4648568;12058039;..;357723;837783;..
"2020/Setembro";2905879;6393060;..;190153;373628;..
"2020/Outubro";1917987;3758168;..;126936;243277;..
"2020/Novembro";925018;1799183;..;47909;113769;..
"2020/Decembro";1097429;2023056;..;48740;110512;..
"2021/Xaneiro";889575;1682063;..;39470;96135;..
"2021/Febreiro";975226;1774784;..;38927;88896;..
"2021/Marzo";1456708;2591447;..;81456;159697;..
"2021/Abril";1559023;2841406;..;93955;174635;..
"2021/Maio";2580060;4695099;..;137888;249610;..
"2021/Xuño";4179628;8961374;..;229307;443180;..
"2021/Xullo";5772248;14839925;..;437167;965649;..
"2021/Agosto";6935006;19570475;..;573951;1357260;..
"2021/Setembro";4952050;11812962;..;365209;770473;..
"2021/Outubro";4590112;9526090;..;304785;598102;..
"2021/Novembro";3218059;6088018;..;196209;374296;..
"2021/Decembro";3164988;6316273;..;180211;349464;..
"2022/Xaneiro";2328516;4503078;..;109775;195591;..
"2022/Febreiro";3167837;6023724;..;153048;272890;..
"2022/Marzo";3437064;7097589;..;174139;332906;..
"2022/Abril";4704951;10227402;..;276491;520912;..
"2022/Maio";4650038;9970268;..;272096;509886;..
"2022/Xuño";5411699;12157399;..;312708;621095;..
"2022/Xullo";6067696;15644101;..;464774;1041010;..
"2022/Agosto";6506701;18214033;..;568722;1324693;..
"Campamentos turísticos"
"2001/Xaneiro";49975;115317;..;106;213;..
"2001/Febreiro";66248;132694;..;104;176;..
"2001/Marzo";110411;240889;..;155;221;..
"2001/Abril";467397;1472916;..;3244;9103;..
"2001/Maio";238999;668456;..;841;2701;..
"2001/Xuño";438896;1268680;..;10239;43009;..
"2001/Xullo";889789;3787985;..;54967;259453;..
"2001/Agosto";1250138;7177806;..;77658;338681;..
"2001/Setembro";311699;1277065;..;6778;26425;..
"2001/Outubro";136708;333299;..;536;1293;..
"2001/Novembro";75238;211428;..;309;621;..
"2001/Decembro";68947;194694;..;62;195;..
"2002/Xaneiro";52384;120089;..;155;248;..
"2002/Febreiro";70004;152215;..;180;372;..
"2002/Marzo";261632;843502;..;1306;4021;..
"2002/Abril";196527;514724;..;664;1697;..
"2002/Maio";252902;667181;..;1213;4296;..
"2002/Xuño";450097;1308424;..;10345;45972;..
"2002/Xullo";867984;4028319;..;69373;299861;..
"2002/Agosto";1097595;6678868;..;71153;336645;..
"2002/Setembro";304160;1266854;..;5803;24796;..
"2002/Outubro";135967;284475;..;235;620;..
"2002/Novembro";89219;204888;..;189;364;..
"2002/Decembro";79420;207542;..;1293;5722;..
"2003/Xaneiro";63364;142171;..;656;4192;..
"2003/Febreiro";82996;166021;..;647;2963;..
"2003/Marzo";112965;234556;..;201;328;..
"2003/Abril";414615;1197851;..;1677;5424;..
"2003/Maio";351459;903883;..;1926;4403;..
"2003/Xuño";543731;1486247;..;9440;35201;..
"2003/Xullo";965477;3800125;..;45216;216640;..
"2003/Agosto";1425511;6858833;..;78701;358026;..
"2003/Setembro";387022;1317344;..;7155;32797;..
"2003/Outubro";136215;308409;..;..;..;..
"2003/Novembro";98504;215603;..;388;618;..
"2003/Decembro";87949;221221;..;132;421;..
"2004/Xaneiro";80800;189858;..;145;234;..
"2004/Febreiro";90444;200697;..;201;362;..
"2004/Marzo";126576;289056;..;585;941;..
"2004/Abril";397065;1213049;..;2703;7320;..
"2004/Maio";291088;750745;..;2861;6777;..
"2004/Xuño";509493;1510969;..;12334;53842;..
"2004/Xullo";956370;3817901;..;67187;253552;..
"2004/Agosto";1335698;6534493;..;82939;339293;..
"2004/Setembro";368749;1304946;..;8508;41120;..
"2004/Outubro";177535;427372;..;909;2516;..
"2004/Novembro";91781;198357;..;352;602;..
"2004/Decembro";87666;247924;..;381;793;..
"2005/Xaneiro";68505;161114;..;172;367;..
"2005/Febreiro";77505;173684;..;175;521;..
"2005/Marzo";235675;757026;..;929;3718;..
"2005/Abril";256875;628324;..;658;1868;..
"2005/Maio";317087;841087;..;1808;3869;..
"2005/Xuño";494639;1510895;..;14797;46559;..
"2005/Xullo";1019819;4148858;..;71257;269761;..
"2005/Agosto";1298465;6578641;..;96589;384895;..
"2005/Setembro";373759;1369992;..;9231;42760;..
"2005/Outubro";171122;426853;..;431;1047;..
"2005/Novembro";88926;202303;..;229;393;..
"2005/Decembro";88972;256378;..;216;472;..
"2006/Xaneiro";65346;168169;..;125;241;..
"2006/Febreiro";85344;202068;..;215;396;..
"2006/Marzo";131249;290925;..;137;224;..
"2006/Abril";466252;1424296;..;3624;9671;..
"2006/Maio";295309;816802;..;2566;6030;..
"2006/Xuño";517780;1509360;..;11251;45798;..
"2006/Xullo";986822;4119080;..;63609;274771;..
"2006/Agosto";1194813;6554222;..;82593;340584;..
"2006/Setembro";374145;1392228;..;8332;37120;..
"2006/Outubro";167014;452053;..;646;1522;..
"2006/Novembro";97910;235999;..;410;673;..
"2006/Decembro";117391;313669;..;396;752;..
"2007/Xaneiro";61547;153553;..;294;591;..
"2007/Febreiro";85088;199418;..;429;841;..
"2007/Marzo";157941;374890;..;115;1063;..
"2007/Abril";412865;1361822;..;3907;10670;..
"2007/Maio";278516;836150;..;2526;6137;..
"2007/Xuño";522511;1530707;..;10533;39274;..
"2007/Xullo";892759;3845635;..;55075;234950;..
"2007/Agosto";1186710;6234434;..;81598;341069;..
"2007/Setembro";360652;1301592;..;9314;38862;..
"2007/Outubro";173625;448861;..;397;681;..
"2007/Novembro";116868;286926;..;1209;2390;..
"2007/Decembro";97068;266827;..;247;622;..
"2008/Xaneiro";64089;164586;..;225;315;..
"2008/Febreiro";94379;215150;..;269;449;..
"2008/Marzo";282555;924425;..;1646;6100;..
"2008/Abril";225033;655918;..;1315;6812;..
"2008/Maio";293385;936497;..;1821;7617;..
"2008/Xuño";489605;1513501;..;12418;51182;..
"2008/Xullo";858443;3616401;..;58098;243620;..
"2008/Agosto";1209348;6265438;..;80646;337320;..
"2008/Setembro";346687;1357044;..;8014;43293;..
"2008/Outubro";151670;414591;..;423;1005;..
"2008/Novembro";93660;225731;..;439;914;..
"2008/Decembro";89720;240714;..;152;333;..
"2009/Xaneiro";61626;171261;..;94;122;..
"2009/Febreiro";82247;196581;..;236;402;..
"2009/Marzo";145463;380410;..;674;1189;..
"2009/Abril";361748;1160600;..;3595;12663;..
"2009/Maio";319182;990644;..;2557;12137;..
"2009/Xuño";483972;1588640;..;14204;57104;..
"2009/Xullo";892606;3742978;..;54083;242211;..
"2009/Agosto";1171449;6021888;..;80466;344629;..
"2009/Setembro";353426;1408704;..;11269;56598;..
"2009/Outubro";192590;536955;..;751;1520;..
"2009/Novembro";85164;235128;..;265;453;..
"2009/Decembro";84948;266722;..;168;330;..
"2010/Xaneiro";58144;177036;..;68;149;..
"2010/Febreiro";70093;190505;..;182;311;..
"2010/Marzo";158224;412440;..;1020;1797;..
"2010/Abril";332885;1083008;..;3057;9434;..
"2010/Maio";305170;931911;..;3128;8285;..
"2010/Xuño";480070;1650985;..;13130;53031;..
"2010/Xullo";897041;3846106;..;60831;254211;..
"2010/Agosto";1165474;6085233;..;89594;375110;..
"2010/Setembro";339788;1304352;..;11565;45963;..
"2010/Outubro";184854;529538;..;853;1819;..
"2010/Novembro";74745;214570;..;206;385;..
"2010/Decembro";85102;263363;..;73;147;..
"2011/Xaneiro";59260;166084;..;..;..;..
"2011/Febreiro";80935;209170;..;298;489;..
"2011/Marzo";125681;335254;..;203;311;..
"2011/Abril";376361;1244905;..;3652;12280;..
"2011/Maio";284073;946284;..;2723;9412;..
"2011/Xuño";507570;1773071;..;14952;62310;..
"2011/Xullo";908183;3928369;..;64405;253785;..
"2011/Agosto";1149244;6100923;..;82217;352613;..
"2011/Setembro";377342;1474351;..;10443;45187;..
"2011/Outubro";173568;477722;..;946;1599;..
"2011/Novembro";84670;222568;..;316;465;..
"2011/Decembro";83158;263062;..;..;..;..
"2012/Xaneiro";57018;171046;..;177;250;..
"2012/Febreiro";69250;188555;..;315;423;..
"2012/Marzo";136667;365137;..;699;998;..
"2012/Abril";332096;1147487;..;3130;11412;..
"2012/Maio";278162;895672;..;1818;7342;..
