accommodation_type,year,month,spain_travelers,spain_nights,spain_avg_stay,galicia_travelers,galicia_nights,galicia_avg_stay
Campings,2020,Jul,167071.0,1123295.0,6.723458888735927,4886.0,12278.0,2.512893982808023
Campings,2020,Aug,133152.0,1008535.0,7.574313566450373,6547.0,17562.0,2.682449977088743
Campings,2020,Sep,53648.0,453127.0,8.446298091261557,1758.0,5103.0,2.9027303754266214
Campings,2020,Oct,35044.0,388607.0,11.089116539207852,103.0,225.0,2.1844660194174756
Campings,2020,Nov,0.0,0.0,0.0,8.0,31.0,3.875
Campings,2020,Dec,11505.0,360042.0,31.29439374185137,0.0,0.0,0.0
Campings,2021,Jan,13210.0,399055.0,30.208554125662378,0.0,0.0,0.0
Campings,2021,Feb,8889.0,356412.0,40.09584880188998,0.0,0.0,0.0
Campings,2021,Mar,17335.0,358151.0,20.660571098932795,0.0,0.0,0.0
Campings,2021,Apr,26993.0,324391.0,12.017597154817915,191.0,358.0,1.87434554973822
Campings,2021,May,50753.0,386127.0,7.60796406123776,438.0,1004.0,2.2922374429223744
Campings,2021,Jun,94740.0,632455.0,6.6756913658433605,4729.0,11266.0,2.3823218439416367
Campings,2021,Jul,283266.0,1687114.0,5.955935410532856,11927.0,26375.0,2.2113691624046283
Campings,2021,Aug,363259.0,2447476.0,6.737550893439667,17774.0,48227.0,2.7133453358838753
Campings,2021,Sep,245333.0,1487107.0,6.061585681502285,9378.0,23583.0,2.514715291106846
Campings,2021,Oct,174451.0,1138896.0,6.528457847762409,1531.0,2827.0,1.8465055519268452
Campings,2021,Nov,78875.0,757449.0,9.603156893819335,743.0,1221.0,1.6433378196500672
Campings,2021,Dec,63792.0,827034.0,12.9645410082769,113.0,176.0,1.5575221238938053
Campings,2022,Jan,77558.0,960769.0,12.3877485236855,111.0,214.0,1.927927927927928
Campings,2022,Feb,84473.0,950564.0,11.25287369928853,264.0,514.0,1.946969696969697
Campings,2022,Mar,114415.0,908844.0,7.943399029847485,639.0,1184.0,1.8528951486697967
Campings,2022,Apr,219290.0,1110233.0,5.062852843266906,2647.0,5118.0,1.9335096335474122
Campings,2022,May,284817.0,1367349.0,4.800798407398434,4485.0,9375.0,2.0903010033444818
Campings,2022,Jun,333251.0,1780352.0,5.342375566764991,9856.0,19865.0,2.015523538961039
Campings,2022,Jul,603276.0,3502908.0,5.806476637558928,16544.0,37542.0,2.2692214700193425
Campings,2022,Aug,628706.0,3970841.0,6.315894869780152,31544.0,72425.0,2.2959992391580015
Apartments,2001,Jan,456414.0,4702084.0,10.302234374931531,537.0,1676.0,3.1210428305400373
Apartments,2001,Feb,496420.0,4786682.0,9.6424036098465,480.0,1498.0,3.120833333333333
Apartments,2001,Mar,540668.0,5112135.0,9.4552202090747,327.0,1087.0,3.324159021406728
Apartments,2001,Apr,561524.0,5141484.0,9.156303203424965,240.0,1208.0,5.033333333333333
Apartments,2001,May,602480.0,5925087.0,9.834495750896295,72.0,496.0,6.888888888888889
Apartments,2001,Jun,709210.0,7167942.0,10.10693870644802,165.0,1013.0,6.13939393939394
Apartments,2001,Jul,830841.0,9211638.0,11.087124973370356,368.0,3143.0,8.540760869565217
Apartments,2001,Aug,777480.0,9198319.0,11.830939702629006,250.0,2982.0,11.928
Apartments,2001,Sep,715680.0,7627410.0,10.657570422535212,146.0,1254.0,8.58904109589041
Apartments,2001,Oct,636225.0,6378825.0,10.026052104208416,200.0,885.0,4.425
Apartments,2001,Nov,497473.0,4659887.0,9.367115401237855,4.0,172.0,43.0
Apartments,2001,Dec,463037.0,4390564.0,9.482101862270186,264.0,808.0,3.0606060606060606
Apartments,2002,Jan,480542.0,4525351.0,9.417181016435608,349.0,824.0,2.361031518624642
Apartments,2002,Feb,511948.0,4444468.0,8.681483275645183,247.0,1028.0,4.161943319838056
Apartments,2002,Mar,570567.0,5090208.0,8.921315112861416,376.0,988.0,2.627659574468085
Apartments,2002,Apr,477770.0,4303521.0,9.007516168867864,266.0,898.0,3.3759398496240602
Apartments,2002,May,556987.0,5358190.0,9.619955223371461,120.0,717.0,5.975
Apartments,2002,Jun,659382.0,6391086.0,9.692539377781014,246.0,1762.0,7.162601626016261
Apartments,2002,Jul,788722.0,8645515.0,10.961422402316659,398.0,3348.0,8.412060301507537
Apartments,2002,Aug,847063.0,9080853.0,10.720398600812455,694.0,3634.0,5.236311239193084
Apartments,2002,Sep,664819.0,6830970.0,10.274931973965847,208.0,1110.0,5.336538461538462
Apartments,2002,Oct,634133.0,6029699.0,9.50857154571675,55.0,632.0,11.49090909090909
Apartments,2002,Nov,467940.0,4284267.0,9.155590460315425,10.0,370.0,37.0
Apartments,2002,Dec,465079.0,4210304.0,9.052879188266939,383.0,1262.0,3.2950391644908614
Apartments,2003,Jan,450593.0,4381922.0,9.724789333167626,485.0,1391.0,2.868041237113402
Apartments,2003,Feb,451275.0,4108240.0,9.103628607833361,466.0,1303.0,2.796137339055794
Apartments,2003,Mar,503911.0,4705775.0,9.33850421999123,224.0,935.0,4.174107142857143
Apartments,2003,Apr,511384.0,4517683.0,8.83422829028675,96.0,652.0,6.791666666666667
Apartments,2003,May,570157.0,4984393.0,8.742141199704642,130.0,798.0,6.138461538461539
Apartments,2003,Jun,652239.0,6129281.0,9.397293016823587,130.0,1058.0,8.138461538461538
Apartments,2003,Jul,765882.0,8172469.0,10.670663365897097,200.0,1480.0,7.4
Apartments,2003,Aug,830737.0,8861145.0,10.666606880396564,189.0,2111.0,11.16931216931217
Apartments,2003,Sep,658374.0,6370620.0,9.676293413773934,185.0,1327.0,7.172972972972973
Apartments,2003,Oct,621334.0,5654677.0,9.100865235123138,57.0,686.0,12.035087719298245
Apartments,2003,Nov,442855.0,4015686.0,9.067721940590035,36.0,560.0,15.555555555555555
Apartments,2003,Dec,428800.0,4070713.0,9.493267257462687,381.0,1854.0,4.866141732283465
Apartments,2004,Jan,448875.0,4288365.0,9.553583959899749,197.0,856.0,4.345177664974619
Apartments,2004,Feb,443233.0,4058728.0,9.157097959763826,259.0,1224.0,4.725868725868726
Apartments,2004,Mar,478433.0,4491257.0,9.387431468983118,108.0,978.0,9.055555555555555
Apartments,2004,Apr,462181.0,4018749.0,8.695184354181587,208.0,1104.0,5.3076923076923075
Apartments,2004,May,516967.0,4347904.0,8.410409175053728,183.0,1101.0,6.016393442622951
Apartments,2004,Jun,571206.0,5345227.0,9.357792110026855,284.0,1507.0,5.306338028169014
Apartments,2004,Jul,711659.0,7125730.0,10.012843229692873,355.0,2598.0,7.31830985915493
Apartments,2004,Aug,769461.0,8112172.0,10.542668179413901,332.0,3079.0,9.274096385542169
Apartments,2004,Sep,603836.0,5724823.0,9.480758020389642,192.0,1498.0,7.802083333333333
Apartments,2004,Oct,575161.0,5050452.0,8.780936120494957,127.0,951.0,7.488188976377953
Apartments,2004,Nov,389558.0,3705779.0,9.51277858496039,106.0,1100.0,10.377358490566039
Apartments,2004,Dec,399819.0,3672610.0,9.185681520888203,378.0,1677.0,4.436507936507937
Apartments,2005,Jan,402325.0,3997231.0,9.935328403653763,378.0,2090.0,5.529100529100529
Apartments,2005,Feb,420567.0,3850330.0,9.155093005395097,332.0,1852.0,5.578313253012048
Apartments,2005,Mar,434807.0,4214077.0,9.691833388146925,376.0,2195.0,5.837765957446808
Apartments,2005,Apr,375391.0,3183137.0,8.479524016292347,306.0,2802.0,9.156862745098039
Apartments,2005,May,453068.0,3874742.0,8.552230570245525,447.0,3756.0,8.40268456375839
Apartments,2005,Jun,536023.0,4693504.0,8.756161582618656,498.0,3540.0,7.108433734939759
Apartments,2005,Jul,734542.0,6608801.0,8.997172387691922,708.0,4899.0,6.919491525423729
Apartments,2005,Aug,758343.0,7559752.0,9.968776661748048,609.0,4208.0,6.909688013136289
Apartments,2005,Sep,615788.0,5410570.0,8.786416753817873,224.0,2100.0,9.375
Apartments,2005,Oct,556875.0,4815267.0,8.646944107744108,193.0,2231.0,11.55958549222798
Apartments,2005,Nov,415944.0,3706910.0,8.91204104398669,84.0,1162.0,13.833333333333334
Apartments,2005,Dec,397485.0,3497263.0,8.798477929984779,428.0,2476.0,5.785046728971962
Apartments,2006,Jan,393875.0,3793761.0,9.631890828308473,441.0,2015.0,4.569160997732427
Apartments,2006,Feb,413743.0,3675028.0,8.882393176440447,354.0,1818.0,5.135593220338983
Apartments,2006,Mar,444819.0,4111517.0,9.243123607579712,149.0,1035.0,6.946308724832215
Apartments,2006,Apr,452615.0,3662820.0,8.092573158202887,300.0,1444.0,4.8133333333333335
Apartments,2006,May,486263.0,3932621.0,8.08743622278479,388.0,1963.0,5.059278350515464
Apartments,2006,Jun,583854.0,5023315.0,8.60371771024948,434.0,2602.0,5.9953917050691246
Apartments,2006,Jul,756806.0,7173141.0,9.478176705787217,828.0,4656.0,5.6231884057971016
Apartments,2006,Aug,777749.0,7524197.0,9.674325521472866,821.0,3948.0,4.808769792935444
Apartments,2006,Sep,652152.0,5477883.0,8.399702830015089,524.0,2032.0,3.877862595419847
Apartments,2006,Oct,564585.0,4740472.0,8.396383184108682,223.0,1220.0,5.4708520179372195
Apartments,2006,Nov,412071.0,3658429.0,8.878152066027456,96.0,1056.0,11.0
Apartments,2006,Dec,413959.0,3664055.0,8.851250969298892,432.0,1670.0,3.865740740740741
Apartments,2007,Jan,390864.0,3906586.0,9.994744975234353,358.0,1618.0,4.5195530726256985
Apartments,2007,Feb,395301.0,3747393.0,9.479847002663792,356.0,2200.0,6.179775280898877
Apartments,2007,Mar,448075.0,4194052.0,9.360156223846454,308.0,2149.0,6.9772727272727275
Apartments,2007,Apr,397501.0,3418889.0,8.600956978724582,434.0,2640.0,6.082949308755761
Apartments,2007,May,463875.0,3828708.0,8.253749393694422,427.0,2622.0,6.140515222482436
Apartments,2007,Jun,564733.0,4862554.0,8.610359231707728,570.0,2732.0,4.792982456140351
Apartments,2007,Jul,666319.0,6540314.0,9.815589830096394,765.0,4236.0,5.537254901960784
Apartments,2007,Aug,689572.0,7062422.0,10.241747054694796,953.0,6045.0,6.343126967471144
Apartments,2007,Sep,574478.0,5092243.0,8.864121863674502,666.0,3148.0,4.726726726726727
Apartments,2007,Oct,518851.0,4555329.0,8.779647721600227,323.0,2170.0,6.718266253869969
Apartments,2007,Nov,385998.0,3428880.0,8.883154834999145,184.0,1402.0,7.619565217391305
Apartments,2007,Dec,381787.0,3473393.0,9.09772464751288,374.0,2024.0,5.411764705882353
Apartments,2008,Jan,377360.0,3826479.0,10.140128789484843,583.0,2210.0,3.79073756432247
Apartments,2008,Feb,395098.0,3851709.0,9.748743349751201,537.0,2377.0,4.426443202979516
Apartments,2008,Mar,436936.0,4071177.0,9.317559093322592,524.0,2731.0,5.211832061068702
Apartments,2008,Apr,368688.0,3162302.0,8.577176365924576,450.0,2408.0,5.351111111111111
Apartments,2008,May,468741.0,3837149.0,8.186075039307422,606.0,3442.0,5.67986798679868
Apartments,2008,Jun,534817.0,4738991.0,8.860958047332078,664.0,3366.0,5.069277108433735
Apartments,2008,Jul,672584.0,6588345.0,9.79557200290224,732.0,4468.0,6.103825136612022
Apartments,2008,Aug,701079.0,6945027.0,9.906197447078004,1217.0,6442.0,5.293344289235826
Apartments,2008,Sep,537021.0,4861694.0,9.053079860936537,714.0,2578.0,3.6106442577030813
Apartments,2008,Oct,458526.0,4118292.0,8.981588830295337,350.0,1479.0,4.225714285714286
Apartments,2008,Nov,357964.0,3270143.0,9.135396296834319,212.0,1490.0,7.028301886792453
Apartments,2008,Dec,336092.0,3229193.0,9.60806267331564,384.0,1873.0,4.877604166666667
Apartments,2009,Jan,321978.0,3314084.0,10.292889576306456,317.0,1672.0,5.274447949526814
Apartments,2009,Feb,333818.0,3160852.0,9.468788381693019,504.0,2466.0,4.892857142857143
Apartments,2009,Mar,344613.0,3354117.0,9.7329961435001,229.0,1808.0,7.895196506550218
Apartments,2009,Apr,343583.0,2889415.0,8.40965647310839,336.0,1806.0,5.375
Apartments,2009,May,404229.0,3038385.0,7.516494363343551,490.0,1978.0,4.036734693877551
Apartments,2009,Jun,465628.0,3715799.0,7.980188047110569,844.0,3548.0,4.203791469194313
Apartments,2009,Jul,605749.0,5485381.0,9.055534553090471,649.0,4110.0,6.332819722650231
Apartments,2009,Aug,645494.0,6022315.0,9.32977688406089,977.0,6170.0,6.3152507676560905
Apartments,2009,Sep,481207.0,4081705.0,8.48222282718248,638.0,2448.0,3.8369905956112853
Apartments,2009,Oct,402725.0,3346498.0,8.309635607424422,436.0,1802.0,4.13302752293578
Apartments,2009,Nov,319732.0,2917908.0,9.126105613451266,78.0,1138.0,14.58974358974359
Apartments,2009,Dec,322570.0,2920915.0,9.055135319465542,280.0,1146.0,4.0928571428571425
Apartments,2010,Jan,298070.0,2827341.0,9.485493340490489,89.0,1217.0,13.674157303370787
Apartments,2010,Feb,321434.0,2956077.0,9.196528680848946,610.0,2290.0,3.7540983606557377
Apartments,2010,Mar,355386.0,3249738.0,9.144248788641082,273.0,1724.0,6.315018315018315
Apartments,2010,Apr,350065.0,2490189.0,7.113504634853527,296.0,1536.0,5.1891891891891895
Apartments,2010,May,441490.0,3118140.0,7.0627647285329225,623.0,1974.0,3.168539325842697
Apartments,2010,Jun,519074.0,3897598.0,7.508752123974617,734.0,2940.0,4.005449591280654
Apartments,2010,Jul,687295.0,5744074.0,8.357508784437542,833.0,3861.0,4.635054021608643
Apartments,2010,Aug,698090.0,6278555.0,8.993904797375697,1089.0,5645.0,5.183654729109275
Apartments,2010,Sep,527245.0,4356204.0,8.262200684691178,806.0,3256.0,4.039702233250621
Apartments,2010,Oct,450207.0,3550683.0,7.886778748442383,509.0,1596.0,3.135559921414538
Apartments,2010,Nov,318050.0,2851763.0,8.966398365036945,204.0,828.0,4.0588235294117645
Apartments,2010,Dec,310587.0,2724594.0,8.772401935689517,295.0,1425.0,4.830508474576271
Apartments,2011,Jan,315258.0,3048511.0,9.669892595905576,218.0,1112.0,5.10091743119266
Apartments,2011,Feb,337350.0,3101862.0,9.194788795020008,166.0,1306.0,7.867469879518072
Apartments,2011,Mar,382790.0,3462053.0,9.044261866819927,173.0,804.0,4.6473988439306355
Apartments,2011,Apr,417947.0,3135815.0,7.502901085544339,310.0,1062.0,3.425806451612903
Apartments,2011,May,458567.0,3288146.0,7.170481085642884,405.0,1439.0,3.5530864197530865
Apartments,2011,Jun,574848.0,4277328.0,7.440798263193053,1168.0,3460.0,2.962328767123288
Apartments,2011,Jul,765234.0,6186298.0,8.084191240849204,1000.0,5442.0,5.442
Apartments,2011,Aug,783559.0,6795664.0,8.672817235205008,1243.0,6517.0,5.242960579243765
Apartments,2011,Sep,614425.0,4811329.0,7.830620498840379,716.0,2606.0,3.6396648044692737
Apartments,2011,Oct,487978.0,3858596.0,7.907315493731275,563.0,1778.0,3.158081705150977
Apartments,2011,Nov,349854.0,3134432.0,8.959257290183904,118.0,714.0,6.0508474576271185
Apartments,2011,Dec,346008.0,2984778.0,8.626326558923493,132.0,710.0,5.378787878787879
Apartments,2012,Jan,327377.0,3207681.0,9.798125708281278,109.0,603.0,5.532110091743119
Apartments,2012,Feb,339218.0,3179366.0,9.37263352770195,199.0,885.0,4.447236180904523
Apartments,2012,Mar,388070.0,3381957.0,8.71481176076481,276.0,1126.0,4.079710144927536
Apartments,2012,Apr,367778.0,2758536.0,7.500546525349532,512.0,2032.0,3.96875
Apartments,2012,May,455541.0,3147818.0,6.910065175253161,833.0,2397.0,2.877551020408163
Apartments,2012,Jun,584871.0,4288977.0,7.333201680370543,1086.0,3609.0,3.3232044198895028
Apartments,2012,Jul,778569.0,6325771.0,8.124868829866076,1437.0,6484.0,4.512178148921364
Apartments,2012,Aug,820424.0,6938369.0,8.4570526947042,1939.0,9227.0,4.758638473439918
Apartments,2012,Sep,640389.0,4969606.0,7.760292572170977,1420.0,4630.0,3.26056338028169
Apartments,2012,Oct,480643.0,3903820.0,8.122078132834558,753.0,1908.0,2.5338645418326693
Apartments,2012,Nov,352391.0,3149608.0,8.937821908051,250.0,1234.0,4.936
Apartments,2012,Dec,352507.0,3078840.0,8.734124428734749,404.0,1467.0,3.631188118811881
Apartments,2013,Jan,317837.0,3158044.0,9.936048981081498,255.0,634.0,2.4862745098039216
Apartments,2013,Feb,340692.0,3107289.0,9.120522348631608,470.0,1215.0,2.5851063829787235
Apartments,2013,Mar,416030.0,3450127.0,8.29297646804317,563.0,1675.0,2.975133214920071
Apartments,2013,Apr,383266.0,2882124.0,7.519905235528328,513.0,1366.0,2.662768031189084
Apartments,2013,May,531928.0,3732503.0,7.016932742777218,1089.0,2664.0,2.446280991735537
Apartments,2013,Jun,614530.0,4532445.0,7.3754658031341025,1206.0,3251.0,2.695688225538972
Apartments,2013,Jul,816612.0,6489247.0,7.946548666931174,1653.0,6149.0,3.719903206291591
Apartments,2013,Aug,861434.0,7059758.0,8.195355651158417,1578.0,8458.0,5.359949302915083
Apartments,2013,Sep,640149.0,5049148.0,7.887457451312116,1442.0,4571.0,3.1699029126213594
Apartments,2013,Oct,517257.0,4100460.0,7.92731659503883,631.0,1827.0,2.89540412044374
Apartments,2013,Nov,369117.0,3223036.0,8.731746302662842,239.0,906.0,3.790794979079498
Apartments,2013,Dec,355241.0,3130253.0,8.811632103276366,282.0,1291.0,4.578014184397163
Apartments,2014,Jan,337319.0,3364894.0,9.975406069625489,221.0,729.0,3.2986425339366514
Apartments,2014,Feb,337398.0,3210307.0,9.514896353861019,282.0,860.0,3.049645390070922
Apartments,2014,Mar,414932.0,3614648.0,8.711422594545612,313.0,772.0,2.466453674121406
Apartments,2014,Apr,446823.0,3267980.0,7.313813299673472,897.0,1862.0,2.0758082497212933
Apartments,2014,May,558575.0,3740052.0,6.695702457145415,1150.0,2541.0,2.2095652173913045
Apartments,2014,Jun,643629.0,4718731.0,7.331445599871976,1242.0,3168.0,2.550724637681159
Apartments,2014,Jul,829585.0,6385085.0,7.696721854903355,1404.0,6926.0,4.933048433048433
Apartments,2014,Aug,884506.0,7272748.0,8.222384020006647,1741.0,9220.0,5.295807007466973
Apartments,2014,Sep,676790.0,5107099.0,7.5460615552830275,1393.0,4400.0,3.1586503948312994
Apartments,2014,Oct,545480.0,4201424.0,7.702251228276014,535.0,1222.0,2.28411214953271
Apartments,2014,Nov,371493.0,3159942.0,8.506060679474444,95.0,418.0,4.4
Apartments,2014,Dec,346284.0,3052326.0,8.814516408497072,177.0,513.0,2.8983050847457625
Apartments,2015,Jan,340519.0,3206333.0,9.416017902084759,198.0,649.0,3.2777777777777777
Apartments,2015,Feb,350141.0,3169146.0,9.051056574351476,300.0,775.0,2.5833333333333335
Apartments,2015,Mar,396253.0,3459261.0,8.729930120402875,417.0,1265.0,3.0335731414868103
Apartments,2015,Apr,455436.0,3230371.0,7.092919751622621,839.0,1950.0,2.32419547079857
Apartments,2015,May,586973.0,3805870.0,6.483892785528465,2090.0,3716.0,1.7779904306220096
Apartments,2015,Jun,656589.0,4701921.0,7.161132763418212,2164.0,5148.0,2.378927911275416
Apartments,2015,Jul,858989.0,6669182.0,7.763989992886987,1931.0,8157.0,4.224236147074055
Apartments,2015,Aug,913618.0,7366302.0,8.062781162367642,2636.0,12270.0,4.654779969650987
Apartments,2015,Sep,693009.0,5226304.0,7.541466272443793,2493.0,6385.0,2.561171279582832
Apartments,2015,Oct,613501.0,4514855.0,7.359164858736986,1332.0,2215.0,1.662912912912913
Apartments,2015,Nov,402137.0,3344525.0,8.316879570892507,260.0,910.0,3.5
Apartments,2015,Dec,371734.0,3186881.0,8.573014574937993,421.0,1069.0,2.539192399049881
Apartments,2016,Jan,385917.0,3394526.0,8.796000176203691,401.0,1350.0,3.3665835411471323
Apartments,2016,Feb,407715.0,3509995.0,8.608942521123824,472.0,1290.0,2.733050847457627
Apartments,2016,Mar,474487.0,3837227.0,8.087106706822315,746.0,1745.0,2.339142091152815
Apartments,2016,Apr,527421.0,3527352.0,6.687924826656504,1483.0,2864.0,1.9312204989885366
Apartments,2016,May,683968.0,4370841.0,6.390417387947974,3200.0,6398.0,1.999375
Apartments,2016,Jun,766036.0,5298354.0,6.916586165663232,3894.0,9107.0,2.3387262455059066
Apartments,2016,Jul,958052.0,7125350.0,7.437331167828051,3390.0,11292.0,3.330973451327434
Apartments,2016,Aug,969195.0,7712717.0,7.95785884161598,3574.0,14163.0,3.962786793508674
Apartments,2016,Sep,796473.0,5710994.0,7.170354801732136,3774.0,9048.0,2.397456279809221
Apartments,2016,Oct,702832.0,5049022.0,7.183824868531882,2339.0,5844.0,2.4985036340316373
Apartments,2016,Nov,443022.0,3564046.0,8.044851045771994,438.0,1327.0,3.029680365296804
Apartments,2016,Dec,444249.0,3396145.0,7.644688001548681,734.0,1959.0,2.6689373297002725
Apartments,2017,Jan,420030.0,3642217.0,8.671325857676832,533.0,1653.0,3.101313320825516
Apartments,2017,Feb,438672.0,3582714.0,8.167181857971332,836.0,2037.0,2.436602870813397
Apartments,2017,Mar,501997.0,3897271.0,7.7635344434329285,706.0,2390.0,3.3852691218130313
Apartments,2017,Apr,632099.0,4068659.0,6.436743294958543,2499.0,5857.0,2.343737494997999
Apartments,2017,May,757781.0,4684963.0,6.182476203546935,4116.0,7821.0,1.9001457725947521
Apartments,2017,Jun,868169.0,5734458.0,6.605232391389234,5675.0,12680.0,2.2343612334801763
Apartments,2017,Jul,1014290.0,7305970.0,7.203038578710231,4589.0,16715.0,3.6424057528873393
Apartments,2017,Aug,1003214.0,7827107.0,7.80203127149342,4973.0,16020.0,3.221395535893827
Apartments,2017,Sep,856219.0,5871454.0,6.857420823410833,5881.0,13969.0,2.375276313552117
Apartments,2017,Oct,727236.0,5069085.0,6.970343877365807,3319.0,7347.0,2.2136185598071707
Apartments,2017,Nov,457503.0,3565363.0,7.793092067155844,814.0,2460.0,3.022113022113022
Apartments,2017,Dec,434129.0,3316739.0,7.639984889284061,743.0,3017.0,4.060565275908479
Apartments,2018,Jan,410387.0,3490948.0,8.50647803171153,466.0,1447.0,3.1051502145922747
Apartments,2018,Feb,434295.0,3441158.0,7.923549660944749,512.0,1901.0,3.712890625
Apartments,2018,Mar,501959.0,3765391.0,7.501391547915268,803.0,1926.0,2.398505603985056
Apartments,2018,Apr,579242.0,3624336.0,6.257032466568377,2096.0,3881.0,1.8516221374045803
Apartments,2018,May,725787.0,4382702.0,6.038551255395867,4397.0,6999.0,1.5917671139413236
Apartments,2018,Jun,814700.0,5217425.0,6.404105805818093,2800.0,6916.0,2.47
Apartments,2018,Jul,944780.0,6583227.0,6.9679999576621015,3513.0,9868.0,2.8089951608311985
Apartments,2018,Aug,956557.0,7195090.0,7.521862262259332,4325.0,13928.0,3.2203468208092487
Apartments,2018,Sep,821205.0,5404167.0,6.580777028878295,4652.0,11643.0,2.502794496990542
Apartments,2018,Oct,680236.0,4747886.0,6.979762905815041,2392.0,5208.0,2.177257525083612
Apartments,2018,Nov,439001.0,3325377.0,7.57487340575534,810.0,1809.0,2.2333333333333334
Apartments,2018,Dec,425134.0,3155464.0,7.422280974939666,575.0,1683.0,2.9269565217391302
Apartments,2019,Jan,393020.0,3296131.0,8.386674978372602,567.0,1297.0,2.2874779541446206
Apartments,2019,Feb,426188.0,3237214.0,7.595741785315401,436.0,1077.0,2.470183486238532
Apartments,2019,Mar,505325.0,3623376.0,7.1703873744619795,554.0,1499.0,2.7057761732851984
Apartments,2019,Apr,571214.0,3557366.0,6.227729012244097,1606.0,4099.0,2.552303860523039
Apartments,2019,May,692467.0,4078256.0,5.889458992269668,2216.0,4624.0,2.0866425992779782
Apartments,2019,Jun,811907.0,5006140.0,6.16590323768609,3611.0,7974.0,2.2082525616172806
Apartments,2019,Jul,947098.0,6382634.0,6.739148430257481,3262.0,12292.0,3.7682403433476397
Apartments,2019,Aug,1011163.0,7058603.0,6.980677694891922,4391.0,16008.0,3.645638806649966
Apartments,2019,Sep,805975.0,5246097.0,6.50900710319799,6021.0,13188.0,2.190333831589437
Apartments,2019,Oct,677303.0,4373098.0,6.456634622908801,2803.0,5179.0,1.8476632179807349
Apartments,2019,Nov,440866.0,3154013.0,7.154130733601593,657.0,1663.0,2.531202435312024
Apartments,2019,Dec,424279.0,3104500.0,7.3171191597981515,655.0,2083.0,3.1801526717557254
Apartments,2020,Jan,400773.0,3232552.0,8.06579285530712,562.0,2395.0,4.261565836298932
Apartments,2020,Feb,439491.0,3227488.0,7.343695320268219,1069.0,3947.0,3.6922357343311507
Apartments,2020,Mar,135538.0,1356756.0,10.010152134456758,322.0,2264.0,7.031055900621118
Apartments,2020,Apr,0.0,0.0,0.0,0.0,0.0,0.0
Apartments,2020,May,0.0,0.0,0.0,0.0,0.0,0.0
Apartments,2020,Jun,11393.0,89581.0,7.86281049767401,726.0,5177.0,7.130853994490358
Apartments,2020,Jul,181807.0,1137672.0,6.257580841221735,1447.0,6719.0,4.643400138217
Apartments,2020,Aug,216349.0,1449545.0,6.700030968481482,1140.0,5727.0,5.023684210526316
Apartments,2020,Sep,78710.0,532467.0,6.7649218650743235,1007.0,4710.0,4.677259185700099
Apartments,2020,Oct,64226.0,426188.0,6.635754990190889,283.0,2331.0,8.236749116607774
Apartments,2020,Nov,0.0,0.0,0.0,286.0,1908.0,6.671328671328672
Apartments,2020,Dec,57709.0,507757.0,8.798575612122892,119.0,1145.0,9.621848739495798
Apartments,2021,Jan,35555.0,374252.0,10.526001968780761,135.0,1344.0,9.955555555555556
Apartments,2021,Feb,29669.0,298212.0,10.05129933600728,66.0,1012.0,15.333333333333334
Apartments,2021,Mar,37370.0,353991.0,9.472598340915173,170.0,970.0,5.705882352941177
Apartments,2021,Apr,43460.0,361827.0,8.325517717441326,223.0,1842.0,8.260089686098654
Apartments,2021,May,90250.0,537278.0,5.953218836565097,291.0,1773.0,6.092783505154639
Apartments,2021,Jun,160896.0,934592.0,5.808671439936356,913.0,3309.0,3.624315443592552
Apartments,2021,Jul,388292.0,2305866.0,5.938484439545497,1750.0,6425.0,3.6714285714285713
Apartments,2021,Aug,481469.0,3211370.0,6.669941366941589,2008.0,7420.0,3.695219123505976
Apartments,2021,Sep,406137.0,2626674.0,6.467458025247638,2104.0,5940.0,2.82319391634981
Apartments,2021,Oct,472637.0,2991628.0,6.3296525663458425,1600.0,4486.0,2.80375
Apartments,2021,Nov,354000.0,2543917.0,7.186206214689266,570.0,3068.0,5.382456140350877
Apartments,2021,Dec,310856.0,2220272.0,7.142445376637414,382.0,2375.0,6.217277486910994
Apartments,2022,Jan,273094.0,2219151.0,8.12596029206061,373.0,2022.0,5.420911528150134
Apartments,2022,Feb,350308.0,2459425.0,7.020750311154755,859.0,3341.0,3.889406286379511
Apartments,2022,Mar,395215.0,2851446.0,7.214923522639576,512.0,2197.0,4.291015625
Apartments,2022,Apr,518928.0,3028059.0,5.835219914901489,2172.0,5212.0,2.3996316758747698
Apartments,2022,May,671911.0,3716820.0,5.531714765794875,3792.0,8823.0,2.3267405063291138
Apartments,2022,Jun,725322.0,4252385.0,5.862754748925305,4254.0,9946.0,2.3380347907851435
Apartments,2022,Jul,965919.0,6067871.0,6.281966707353308,5038.0,14961.0,2.9696308058753473
Apartments,2022,Aug,913898.0,6246793.0,6.8353284502209215,5069.0,16516.0,3.2582363385283095
Rural Tourism,2001,Jan,2455.0,17730.0,7.221995926680244,40.0,62.0,1.55
Rural Tourism,2001,Feb,3254.0,22178.0,6.81561155500922,113.0,305.0,2.6991150442477876
Rural Tourism,2001,Mar,4711.0,28063.0,5.956909361069837,129.0,278.0,2.1550387596899223
Rural Tourism,2001,Apr,11417.0,44811.0,3.924936498204432,467.0,989.0,2.1177730192719486
Rural Tourism,2001,May,11790.0,39936.0,3.3872773536895675,669.0,990.0,1.4798206278026906
Rural Tourism,2001,Jun,17108.0,57605.0,3.3671381809679684,1250.0,2394.0,1.9152
