,destination,come_from,H_travellers,H_nights,H_avg_stay,R_travellers,R_nights,R_avg_stay,year,month
2669,Rías Altas (A Coruña),Foreign,8608,19832,..,..,..,..,2008,May
2670,Rías Altas (A Coruña),Foreign,9367,21555,..,..,..,..,2008,Jun
2671,Rías Altas (A Coruña),Foreign,9146,21600,..,..,..,..,2008,Jul
2672,Rías Altas (A Coruña),Foreign,10765,23774,..,..,..,..,2008,Aug
2673,Rías Altas (A Coruña),Foreign,7067,15425,..,..,..,..,2008,Sep
2674,Rías Altas (A Coruña),Foreign,6585,15417,..,..,..,..,2008,Oct
2675,Rías Altas (A Coruña),Foreign,5013,12797,..,..,..,..,2008,Nov
2676,Rías Altas (A Coruña),Foreign,4306,10704,..,..,..,..,2008,Dec
2677,Rías Altas (A Coruña),Foreign,3999,10335,..,..,..,..,2009,Jan
2678,Rías Altas (A Coruña),Foreign,4235,9580,..,..,..,..,2009,Feb
2679,Rías Altas (A Coruña),Foreign,4984,10781,..,..,..,..,2009,Mar
2680,Rías Altas (A Coruña),Foreign,4705,10579,..,..,..,..,2009,Apr
2681,Rías Altas (A Coruña),Foreign,6556,16107,..,..,..,..,2009,May
2682,Rías Altas (A Coruña),Foreign,7851,17957,..,..,..,..,2009,Jun
2683,Rías Altas (A Coruña),Foreign,9556,22156,..,..,..,..,2009,Jul
2684,Rías Altas (A Coruña),Foreign,9510,21710,..,..,..,..,2009,Aug
2685,Rías Altas (A Coruña),Foreign,7345,18115,..,..,..,..,2009,Sep
2686,Rías Altas (A Coruña),Foreign,8757,18518,..,..,..,..,2009,Oct
2687,Rías Altas (A Coruña),Foreign,4635,11327,..,..,..,..,2009,Nov
2688,Rías Altas (A Coruña),Foreign,3919,8504,..,..,..,..,2009,Dec
2689,Rías Altas (A Coruña),Foreign,3533,8951,..,..,..,..,2010,Jan
2690,Rías Altas (A Coruña),Foreign,4405,11987,..,..,..,..,2010,Feb
2691,Rías Altas (A Coruña),Foreign,4121,11486,..,0,0,..,2010,Mar
2692,Rías Altas (A Coruña),Foreign,6670,14834,..,..,..,..,2010,Apr
2693,Rías Altas (A Coruña),Foreign,8622,17565,..,..,..,..,2010,May
2694,Rías Altas (A Coruña),Foreign,8553,17770,..,..,..,..,2010,Jun
2695,Rías Altas (A Coruña),Foreign,10350,23640,..,..,..,..,2010,Jul
2696,Rías Altas (A Coruña),Foreign,13588,31623,..,..,..,..,2010,Aug
2697,Rías Altas (A Coruña),Foreign,9607,22347,..,..,..,..,2010,Sep
2698,Rías Altas (A Coruña),Foreign,7772,20008,..,..,..,..,2010,Oct
2699,Rías Altas (A Coruña),Foreign,3680,9497,..,..,..,..,2010,Nov
2700,Rías Altas (A Coruña),Foreign,4447,10329,..,..,..,..,2010,Dec
2701,Rías Altas (A Coruña),Foreign,3099,8311,..,..,..,..,2011,Jan
2702,Rías Altas (A Coruña),Foreign,4435,10619,..,..,..,..,2011,Feb
2703,Rías Altas (A Coruña),Foreign,5132,11266,..,..,..,..,2011,Mar
2704,Rías Altas (A Coruña),Foreign,6156,14179,..,..,..,..,2011,Apr
2705,Rías Altas (A Coruña),Foreign,7939,16693,..,..,..,..,2011,May
2706,Rías Altas (A Coruña),Foreign,7965,15697,..,..,..,..,2011,Jun
2707,Rías Altas (A Coruña),Foreign,9108,19732,..,..,..,..,2011,Jul
2708,Rías Altas (A Coruña),Foreign,13532,28697,..,..,..,..,2011,Aug
2709,Rías Altas (A Coruña),Foreign,9916,20578,..,..,..,..,2011,Sep
2710,Rías Altas (A Coruña),Foreign,5794,12816,..,..,..,..,2011,Oct
2711,Rías Altas (A Coruña),Foreign,3898,8574,..,..,..,..,2011,Nov
2712,Rías Altas (A Coruña),Foreign,3259,8385,..,..,..,..,2011,Dec
2713,Rías Altas (A Coruña),Foreign,3250,9384,..,..,..,..,2012,Jan
2714,Rías Altas (A Coruña),Foreign,5051,15967,..,..,..,..,2012,Feb
2715,Rías Altas (A Coruña),Foreign,5091,12398,..,..,..,..,2012,Mar
2716,Rías Altas (A Coruña),Foreign,6092,13178,..,..,..,..,2012,Apr
2717,Rías Altas (A Coruña),Foreign,7726,17001,..,..,..,..,2012,May
2718,Rías Altas (A Coruña),Foreign,8129,19166,..,..,..,..,2012,Jun
2719,Rías Altas (A Coruña),Foreign,10024,23295,..,..,..,..,2012,Jul
2720,Rías Altas (A Coruña),Foreign,13886,30321,..,..,..,..,2012,Aug
2721,Rías Altas (A Coruña),Foreign,10677,25303,..,..,..,..,2012,Sep
2722,Rías Altas (A Coruña),Foreign,6348,14593,..,..,..,..,2012,Oct
2723,Rías Altas (A Coruña),Foreign,4430,12466,..,..,..,..,2012,Nov
2724,Rías Altas (A Coruña),Foreign,4169,10705,..,..,..,..,2012,Dec
2725,Rías Altas (A Coruña),Foreign,3750,14122,..,..,..,..,2013,Jan
2726,Rías Altas (A Coruña),Foreign,5174,15222,..,..,..,..,2013,Feb
2727,Rías Altas (A Coruña),Foreign,4695,13650,..,..,..,..,2013,Mar
2728,Rías Altas (A Coruña),Foreign,6049,16547,..,..,..,..,2013,Apr
2729,Rías Altas (A Coruña),Foreign,8874,20022,..,..,..,..,2013,May
2730,Rías Altas (A Coruña),Foreign,9142,24728,..,..,..,..,2013,Jun
2731,Rías Altas (A Coruña),Foreign,12111,28683,..,..,..,..,2013,Jul
2732,Rías Altas (A Coruña),Foreign,12650,29667,..,..,..,..,2013,Aug
2733,Rías Altas (A Coruña),Foreign,10598,23820,..,..,..,..,2013,Sep
2734,Rías Altas (A Coruña),Foreign,6821,17814,..,..,..,..,2013,Oct
2735,Rías Altas (A Coruña),Foreign,4204,12350,..,..,..,..,2013,Nov
2736,Rías Altas (A Coruña),Foreign,3857,11547,..,..,..,..,2013,Dec
2737,Rías Altas (A Coruña),Foreign,3096,9448,..,..,..,..,2014,Jan
2738,Rías Altas (A Coruña),Foreign,5224,14479,..,..,..,..,2014,Feb
2739,Rías Altas (A Coruña),Foreign,4327,11476,..,..,..,..,2014,Mar
2740,Rías Altas (A Coruña),Foreign,6829,15614,..,..,..,..,2014,Apr
2741,Rías Altas (A Coruña),Foreign,10398,24574,..,..,..,..,2014,May
2742,Rías Altas (A Coruña),Foreign,8978,21361,..,..,..,..,2014,Jun
2743,Rías Altas (A Coruña),Foreign,11782,27428,..,..,..,..,2014,Jul
2744,Rías Altas (A Coruña),Foreign,15237,35206,..,..,..,..,2014,Aug
2745,Rías Altas (A Coruña),Foreign,12627,27804,..,..,..,..,2014,Sep
2746,Rías Altas (A Coruña),Foreign,7088,16785,..,..,..,..,2014,Oct
2747,Rías Altas (A Coruña),Foreign,3986,10076,..,..,..,..,2014,Nov
2748,Rías Altas (A Coruña),Foreign,4684,10414,..,..,..,..,2014,Dec
2749,Rías Altas (A Coruña),Foreign,4463,11242,..,..,..,..,2015,Jan
2750,Rías Altas (A Coruña),Foreign,5387,13743,..,..,..,..,2015,Feb
2751,Rías Altas (A Coruña),Foreign,6062,16340,..,..,..,..,2015,Mar
2752,Rías Altas (A Coruña),Foreign,6798,18176,..,..,..,..,2015,Apr
2753,Rías Altas (A Coruña),Foreign,8539,18493,..,..,..,..,2015,May
2754,Rías Altas (A Coruña),Foreign,11522,25757,..,..,..,..,2015,Jun
2755,Rías Altas (A Coruña),Foreign,14125,30815,..,..,..,..,2015,Jul
2756,Rías Altas (A Coruña),Foreign,17110,39472,..,..,..,..,2015,Aug
2757,Rías Altas (A Coruña),Foreign,12718,31223,..,..,..,..,2015,Sep
2758,Rías Altas (A Coruña),Foreign,9227,21169,..,..,..,..,2015,Oct
2759,Rías Altas (A Coruña),Foreign,5270,12387,..,..,..,..,2015,Nov
2760,Rías Altas (A Coruña),Foreign,4922,10705,..,..,..,..,2015,Dec
2761,Rías Altas (A Coruña),Foreign,4158,10713,..,..,..,..,2016,Jan
2762,Rías Altas (A Coruña),Foreign,4609,10526,..,..,..,..,2016,Feb
2763,Rías Altas (A Coruña),Foreign,5214,11687,..,..,..,..,2016,Mar
2764,Rías Altas (A Coruña),Foreign,9097,19812,..,..,..,..,2016,Apr
2765,Rías Altas (A Coruña),Foreign,10920,24418,..,..,..,..,2016,May
2766,Rías Altas (A Coruña),Foreign,11584,23829,..,..,..,..,2016,Jun
2767,Rías Altas (A Coruña),Foreign,14280,32614,..,..,..,..,2016,Jul
2768,Rías Altas (A Coruña),Foreign,18465,39166,..,..,..,..,2016,Aug
2769,Rías Altas (A Coruña),Foreign,14113,28948,..,..,..,..,2016,Sep
2770,Rías Altas (A Coruña),Foreign,9658,19615,..,..,..,..,2016,Oct
2771,Rías Altas (A Coruña),Foreign,5689,12816,..,..,..,..,2016,Nov
2772,Rías Altas (A Coruña),Foreign,5326,11378,..,..,..,..,2016,Dec
2773,Rías Altas (A Coruña),Foreign,5560,12825,..,..,..,..,2017,Jan
2774,Rías Altas (A Coruña),Foreign,4634,9723,..,..,..,..,2017,Feb
2775,Rías Altas (A Coruña),Foreign,6639,15979,..,..,..,..,2017,Mar
2776,Rías Altas (A Coruña),Foreign,11009,19099,..,..,..,..,2017,Apr
2777,Rías Altas (A Coruña),Foreign,12770,24539,..,..,..,..,2017,May
2778,Rías Altas (A Coruña),Foreign,14349,26744,..,..,..,..,2017,Jun
2779,Rías Altas (A Coruña),Foreign,16995,37645,..,..,..,..,2017,Jul
2780,Rías Altas (A Coruña),Foreign,20673,42701,..,..,..,..,2017,Aug
2781,Rías Altas (A Coruña),Foreign,16212,31479,..,..,..,..,2017,Sep
2782,Rías Altas (A Coruña),Foreign,11529,20968,..,..,..,..,2017,Oct
2783,Rías Altas (A Coruña),Foreign,6671,13600,..,..,..,..,2017,Nov
2784,Rías Altas (A Coruña),Foreign,4883,11677,..,..,..,..,2017,Dec
2785,Rías Altas (A Coruña),Foreign,5435,15443,..,..,..,..,2018,Jan
2786,Rías Altas (A Coruña),Foreign,5956,14569,..,..,..,..,2018,Feb
2787,Rías Altas (A Coruña),Foreign,6548,14302,..,..,..,..,2018,Mar
2788,Rías Altas (A Coruña),Foreign,9953,25393,..,..,..,..,2018,Apr
2789,Rías Altas (A Coruña),Foreign,12837,28016,..,..,..,..,2018,May
2790,Rías Altas (A Coruña),Foreign,15061,28442,..,..,..,..,2018,Jun
2791,Rías Altas (A Coruña),Foreign,14671,34536,..,..,..,..,2018,Jul
2792,Rías Altas (A Coruña),Foreign,18769,42346,..,..,..,..,2018,Aug
2793,Rías Altas (A Coruña),Foreign,14710,30428,..,..,..,..,2018,Sep
2794,Rías Altas (A Coruña),Foreign,12012,24383,..,..,..,..,2018,Oct
2795,Rías Altas (A Coruña),Foreign,8027,21767,..,..,..,..,2018,Nov
2796,Rías Altas (A Coruña),Foreign,6068,13070,..,..,..,..,2018,Dec
2797,Rías Altas (A Coruña),Foreign,6135,14259,..,..,..,..,2019,Jan
2798,Rías Altas (A Coruña),Foreign,6219,14002,..,..,..,..,2019,Feb
2799,Rías Altas (A Coruña),Foreign,7256,19789,..,..,..,..,2019,Mar
2800,Rías Altas (A Coruña),Foreign,12419,26128,..,..,..,..,2019,Apr
2801,Rías Altas (A Coruña),Foreign,14826,29293,..,..,..,..,2019,May
2802,Rías Altas (A Coruña),Foreign,15820,32973,..,..,..,..,2019,Jun
2803,Rías Altas (A Coruña),Foreign,17388,39412,..,..,..,..,2019,Jul
2804,Rías Altas (A Coruña),Foreign,20324,44686,..,..,..,..,2019,Aug
2805,Rías Altas (A Coruña),Foreign,17236,38328,..,..,..,..,2019,Sep
2806,Rías Altas (A Coruña),Foreign,12245,28374,..,..,..,..,2019,Oct
2807,Rías Altas (A Coruña),Foreign,7322,19277,..,..,..,..,2019,Nov
2808,Rías Altas (A Coruña),Foreign,6531,18009,..,..,..,..,2019,Dec
2809,Rías Altas (A Coruña),Foreign,7168,19236,..,..,..,..,2020,Jan
2810,Rías Altas (A Coruña),Foreign,7227,19408,..,..,..,..,2020,Feb
2811,Rías Altas (A Coruña),Foreign,2457,12002,..,..,..,..,2020,Mar
2812,Rías Altas (A Coruña),Foreign,0,0,..,..,..,..,2020,Apr
2813,Rías Altas (A Coruña),Foreign,..,..,..,..,..,..,2020,May
2814,Rías Altas (A Coruña),Foreign,..,..,..,..,..,..,2020,Jun
2815,Rías Altas (A Coruña),Foreign,4281,11273,..,..,..,..,2020,Jul
2816,Rías Altas (A Coruña),Foreign,5206,14087,..,..,..,..,2020,Aug
2817,Rías Altas (A Coruña),Foreign,2434,8718,..,..,..,..,2020,Sep
2818,Rías Altas (A Coruña),Foreign,2232,8494,..,..,..,..,2020,Oct
2819,Rías Altas (A Coruña),Foreign,1424,8557,..,..,..,..,2020,Nov
2820,Rías Altas (A Coruña),Foreign,1073,4986,..,..,..,..,2020,Dec
2821,Rías Altas (A Coruña),Foreign,1018,4109,..,..,..,..,2021,Jan
2822,Rías Altas (A Coruña),Foreign,865,3298,..,..,..,..,2021,Feb
2823,Rías Altas (A Coruña),Foreign,1513,5815,..,..,..,..,2021,Mar
2824,Rías Altas (A Coruña),Foreign,1378,6727,..,..,..,..,2021,Apr
2825,Rías Altas (A Coruña),Foreign,2792,10225,..,..,..,..,2021,May
2826,Rías Altas (A Coruña),Foreign,5302,13398,..,..,..,..,2021,Jun
2827,Rías Altas (A Coruña),Foreign,7913,19854,..,..,..,..,2021,Jul
2828,Rías Altas (A Coruña),Foreign,9998,25018,..,..,..,..,2021,Aug
2829,Rías Altas (A Coruña),Foreign,9637,21240,..,..,..,..,2021,Sep
2830,Rías Altas (A Coruña),Foreign,9515,18612,..,..,..,..,2021,Oct
2831,Rías Altas (A Coruña),Foreign,5334,12201,..,..,..,..,2021,Nov
2832,Rías Altas (A Coruña),Foreign,4378,10177,..,..,..,..,2021,Dec
2833,Rías Altas (A Coruña),Foreign,3396,9576,..,..,..,..,2022,Jan
2834,Rías Altas (A Coruña),Foreign,4535,9711,..,..,..,..,2022,Feb
2835,Rías Altas (A Coruña),Foreign,6058,15110,..,..,..,..,2022,Mar
2836,Rías Altas (A Coruña),Foreign,10922,22705,..,..,..,..,2022,Apr
2837,Rías Altas (A Coruña),Foreign,13821,27768,..,..,..,..,2022,May
2838,Rías Altas (A Coruña),Foreign,14938,33295,..,..,..,..,2022,Jun
2839,Rías Altas (A Coruña),Foreign,15093,39719,..,..,..,..,2022,Jul
2840,Rías Altas (A Coruña),Foreign,18500,40298,..,..,..,..,2022,Aug
2841,Costa da Mariña Lucense (Lugo),Foreign,240.3,840.6,..,..,..,..,1999,Jan
2842,Costa da Mariña Lucense (Lugo),Foreign,168,516,..,..,..,..,1999,Feb
2843,Costa da Mariña Lucense (Lugo),Foreign,265.7,345.4,..,..,..,..,1999,Mar
2844,Costa da Mariña Lucense (Lugo),Foreign,695.9,850.2,..,..,..,..,1999,Apr
2845,Costa da Mariña Lucense (Lugo),Foreign,933.1,1198.8,..,..,..,..,1999,May
2846,Costa da Mariña Lucense (Lugo),Foreign,1195.8,1564.4,..,..,..,..,1999,Jun
2847,Costa da Mariña Lucense (Lugo),Foreign,1771.7,2468.8,..,..,..,..,1999,Jul
2848,Costa da Mariña Lucense (Lugo),Foreign,1615.2,2517.6,..,..,..,..,1999,Aug
2849,Costa da Mariña Lucense (Lugo),Foreign,1392.9,1675.7,..,..,..,..,1999,Sep
2850,Costa da Mariña Lucense (Lugo),Foreign,1202.5,1521.3,..,..,..,..,1999,Oct
2851,Costa da Mariña Lucense (Lugo),Foreign,516.3,640.6,..,..,..,..,1999,Nov
2852,Costa da Mariña Lucense (Lugo),Foreign,176.3,501.8,..,..,..,..,1999,Dec
2853,Costa da Mariña Lucense (Lugo),Foreign,333.8,807.7,..,..,..,..,2000,Jan
2854,Costa da Mariña Lucense (Lugo),Foreign,525.9,1064.4,..,..,..,..,2000,Feb
2855,Costa da Mariña Lucense (Lugo),Foreign,704.1,1018.6,..,..,..,..,2000,Mar
2856,Costa da Mariña Lucense (Lugo),Foreign,597.7,1099.1,..,..,..,..,2000,Apr
2857,Costa da Mariña Lucense (Lugo),Foreign,1153.2,1678.5,..,..,..,..,2000,May
2858,Costa da Mariña Lucense (Lugo),Foreign,1303.8,1966.4,..,..,..,..,2000,Jun
2859,Costa da Mariña Lucense (Lugo),Foreign,1757.4,2639,..,..,..,..,2000,Jul
2860,Costa da Mariña Lucense (Lugo),Foreign,1601.4,2368.8,..,..,..,..,2000,Aug
2861,Costa da Mariña Lucense (Lugo),Foreign,1730.9,2330.9,..,..,..,..,2000,Sep
2862,Costa da Mariña Lucense (Lugo),Foreign,896.3,1108.8,..,..,..,..,2000,Oct
2863,Costa da Mariña Lucense (Lugo),Foreign,312.9,501.4,..,..,..,..,2000,Nov
2864,Costa da Mariña Lucense (Lugo),Foreign,192.8,282.6,..,..,..,..,2000,Dec
2865,Costa da Mariña Lucense (Lugo),Foreign,119.6,194.9,..,..,..,..,2001,Jan
2866,Costa da Mariña Lucense (Lugo),Foreign,264,560,..,..,..,..,2001,Feb
2867,Costa da Mariña Lucense (Lugo),Foreign,326.2,740.5,..,..,..,..,2001,Mar
2868,Costa da Mariña Lucense (Lugo),Foreign,501.4,775.7,..,..,..,..,2001,Apr
2869,Costa da Mariña Lucense (Lugo),Foreign,876.9,1226.7,..,..,..,..,2001,May
2870,Costa da Mariña Lucense (Lugo),Foreign,1402.3,1854.6,..,..,..,..,2001,Jun
2871,Costa da Mariña Lucense (Lugo),Foreign,1570.5,2179.5,..,..,..,..,2001,Jul
2872,Costa da Mariña Lucense (Lugo),Foreign,2540.1,3712.5,..,..,..,..,2001,Aug
2873,Costa da Mariña Lucense (Lugo),Foreign,1811.9,2210.5,..,..,..,..,2001,Sep
2874,Costa da Mariña Lucense (Lugo),Foreign,407.4,606.7,..,..,..,..,2001,Oct
2875,Costa da Mariña Lucense (Lugo),Foreign,257.1,360,..,..,..,..,2001,Nov
2876,Costa da Mariña Lucense (Lugo),Foreign,115.1,243.6,..,..,..,..,2001,Dec
2877,Costa da Mariña Lucense (Lugo),Foreign,142.9,272.5,..,..,..,..,2002,Jan
2878,Costa da Mariña Lucense (Lugo),Foreign,176,416,..,..,..,..,2002,Feb
2879,Costa da Mariña Lucense (Lugo),Foreign,513.7,930,..,..,..,..,2002,Mar
2880,Costa da Mariña Lucense (Lugo),Foreign,731.1,889.6,..,..,..,..,2002,Apr
2881,Costa da Mariña Lucense (Lugo),Foreign,1085,1767,..,..,..,..,2002,May
2882,Costa da Mariña Lucense (Lugo),Foreign,1443.9,2102,..,..,..,..,2002,Jun
2883,Costa da Mariña Lucense (Lugo),Foreign,1182.5,1665.2,..,..,..,..,2002,Jul
2884,Costa da Mariña Lucense (Lugo),Foreign,1711.8,3636.4,..,..,..,..,2002,Aug
2885,Costa da Mariña Lucense (Lugo),Foreign,1458.3,1925.4,..,..,..,..,2002,Sep
2886,Costa da Mariña Lucense (Lugo),Foreign,575.7,1009.7,..,..,..,..,2002,Oct
2887,Costa da Mariña Lucense (Lugo),Foreign,325.7,561.4,..,..,..,..,2002,Nov
2888,Costa da Mariña Lucense (Lugo),Foreign,155,465,..,..,..,..,2002,Dec
2889,Costa da Mariña Lucense (Lugo),Foreign,290.3,526.1,..,..,..,..,2003,Jan
2890,Costa da Mariña Lucense (Lugo),Foreign,218.5,377.1,..,..,..,..,2003,Feb
2891,Costa da Mariña Lucense (Lugo),Foreign,560.5,1002.1,..,..,..,..,2003,Mar
2892,Costa da Mariña Lucense (Lugo),Foreign,872.1,1266.6,..,..,..,..,2003,Apr
2893,Costa da Mariña Lucense (Lugo),Foreign,933.2,1159.4,..,..,..,..,2003,May
2894,Costa da Mariña Lucense (Lugo),Foreign,773.7,1002.3,..,..,..,..,2003,Jun
2895,Costa da Mariña Lucense (Lugo),Foreign,1231.8,1491.9,..,..,..,..,2003,Jul
2896,Costa da Mariña Lucense (Lugo),Foreign,1721.2,2157,..,..,..,..,2003,Aug
2897,Costa da Mariña Lucense (Lugo),Foreign,1161.1,1907,..,..,..,..,2003,Sep
2898,Costa da Mariña Lucense (Lugo),Foreign,730.4,1218,..,..,..,..,2003,Oct
2899,Costa da Mariña Lucense (Lugo),Foreign,408,1011.2,..,..,..,..,2003,Nov
2900,Costa da Mariña Lucense (Lugo),Foreign,73.4,173.4,..,..,..,..,2003,Dec
2901,Costa da Mariña Lucense (Lugo),Foreign,313,497.5,..,..,..,..,2004,Jan
2902,Costa da Mariña Lucense (Lugo),Foreign,287.2,629.2,..,..,..,..,2004,Feb
2903,Costa da Mariña Lucense (Lugo),Foreign,359.3,536.6,..,..,..,..,2004,Mar
2904,Costa da Mariña Lucense (Lugo),Foreign,529.3,795.5,..,..,..,..,2004,Apr
2905,Costa da Mariña Lucense (Lugo),Foreign,1414.1,1919.7,..,..,..,..,2004,May
2906,Costa da Mariña Lucense (Lugo),Foreign,1566.2,2309.2,..,..,..,..,2004,Jun
2907,Costa da Mariña Lucense (Lugo),Foreign,1538.5,2438.8,..,..,..,..,2004,Jul
2908,Costa da Mariña Lucense (Lugo),Foreign,1533.1,2383.7,..,..,..,..,2004,Aug
2909,Costa da Mariña Lucense (Lugo),Foreign,1570.2,2036.7,..,..,..,..,2004,Sep
2910,Costa da Mariña Lucense (Lugo),Foreign,830.6,1129.2,..,..,..,..,2004,Oct
2911,Costa da Mariña Lucense (Lugo),Foreign,259.1,542.8,..,..,..,..,2004,Nov
2912,Costa da Mariña Lucense (Lugo),Foreign,155,338.4,..,..,..,..,2004,Dec
2913,Costa da Mariña Lucense (Lugo),Foreign,203,312,..,14,50,..,2005,Jan
2914,Costa da Mariña Lucense (Lugo),Foreign,268,567,..,0,0,..,2005,Feb
2915,Costa da Mariña Lucense (Lugo),Foreign,413,730,..,0,0,..,2005,Mar
2916,Costa da Mariña Lucense (Lugo),Foreign,404,638,..,23,39,..,2005,Apr
2917,Costa da Mariña Lucense (Lugo),Foreign,1132,1273,..,9,27,..,2005,May
2918,Costa da Mariña Lucense (Lugo),Foreign,1451,1846,..,54,60,..,2005,Jun
2919,Costa da Mariña Lucense (Lugo),Foreign,1624,2232,..,70,112,..,2005,Jul
2920,Costa da Mariña Lucense (Lugo),Foreign,1737,2298,..,58,123,..,2005,Aug
2921,Costa da Mariña Lucense (Lugo),Foreign,1364,1813,..,93,195,..,2005,Sep
2922,Costa da Mariña Lucense (Lugo),Foreign,755,1214,..,10,12,..,2005,Oct
2923,Costa da Mariña Lucense (Lugo),Foreign,309,542,..,0,0,..,2005,Nov
2924,Costa da Mariña Lucense (Lugo),Foreign,213,395,..,0,0,..,2005,Dec
2925,Costa da Mariña Lucense (Lugo),Foreign,262,702,..,1,3,..,2006,Jan
2926,Costa da Mariña Lucense (Lugo),Foreign,381,1118,..,7,14,..,2006,Feb
2927,Costa da Mariña Lucense (Lugo),Foreign,383,556,..,0,0,..,2006,Mar
2928,Costa da Mariña Lucense (Lugo),Foreign,725,1755,..,7,7,..,2006,Apr
2929,Costa da Mariña Lucense (Lugo),Foreign,1193,1870,..,118,314,..,2006,May
2930,Costa da Mariña Lucense (Lugo),Foreign,1677,2716,..,11,12,..,2006,Jun
2931,Costa da Mariña Lucense (Lugo),Foreign,2273,4235,..,214,470,..,2006,Jul
2932,Costa da Mariña Lucense (Lugo),Foreign,1589,2647,..,279,574,..,2006,Aug
2933,Costa da Mariña Lucense (Lugo),Foreign,2133,2635,..,69,177,..,2006,Sep
2934,Costa da Mariña Lucense (Lugo),Foreign,772,1296,..,69,149,..,2006,Oct
2935,Costa da Mariña Lucense (Lugo),Foreign,543,1188,..,0,0,..,2006,Nov
2936,Costa da Mariña Lucense (Lugo),Foreign,393,1243,..,38,43,..,2006,Dec
2937,Costa da Mariña Lucense (Lugo),Foreign,251,2138,..,4,8,..,2007,Jan
2938,Costa da Mariña Lucense (Lugo),Foreign,548,2073,..,35,76,..,2007,Feb
2939,Costa da Mariña Lucense (Lugo),Foreign,541,2706,..,0,0,..,2007,Mar
2940,Costa da Mariña Lucense (Lugo),Foreign,863,2874,..,0,0,..,2007,Apr
2941,Costa da Mariña Lucense (Lugo),Foreign,1084,2689,..,55,109,..,2007,May
2942,Costa da Mariña Lucense (Lugo),Foreign,1743,3771,..,128,179,..,2007,Jun
2943,Costa da Mariña Lucense (Lugo),Foreign,1599,3091,..,113,204,..,2007,Jul
2944,Costa da Mariña Lucense (Lugo),Foreign,1326,2758,..,160,197,..,2007,Aug
2945,Costa da Mariña Lucense (Lugo),Foreign,1620,2450,..,144,213,..,2007,Sep
2946,Costa da Mariña Lucense (Lugo),Foreign,927,2147,..,55,76,..,2007,Oct
2947,Costa da Mariña Lucense (Lugo),Foreign,529,1930,..,0,0,..,2007,Nov
2948,Costa da Mariña Lucense (Lugo),Foreign,313,1955,..,14,29,..,2007,Dec
2949,Costa da Mariña Lucense (Lugo),Foreign,447,1511,..,18,24,..,2008,Jan
2950,Costa da Mariña Lucense (Lugo),Foreign,372,1472,..,0,0,..,2008,Feb
2951,Costa da Mariña Lucense (Lugo),Foreign,407,1319,..,134,298,..,2008,Mar
2952,Costa da Mariña Lucense (Lugo),Foreign,741,1938,..,9,11,..,2008,Apr
2953,Costa da Mariña Lucense (Lugo),Foreign,1332,2297,..,85,159,..,2008,May
2954,Costa da Mariña Lucense (Lugo),Foreign,1763,2829,..,277,1185,..,2008,Jun
2955,Costa da Mariña Lucense (Lugo),Foreign,1656,2589,..,230,500,..,2008,Jul
2956,Costa da Mariña Lucense (Lugo),Foreign,1618,2405,..,152,460,..,2008,Aug
2957,Costa da Mariña Lucense (Lugo),Foreign,1789,3158,..,18,60,..,2008,Sep
2958,Costa da Mariña Lucense (Lugo),Foreign,907,2711,..,23,29,..,2008,Oct
2959,Costa da Mariña Lucense (Lugo),Foreign,460,1655,..,25,26,..,2008,Nov
2960,Costa da Mariña Lucense (Lugo),Foreign,228,1065,..,21,26,..,2008,Dec
2961,Costa da Mariña Lucense (Lugo),Foreign,216,650,..,0,0,..,2009,Jan
2962,Costa da Mariña Lucense (Lugo),Foreign,321,957,..,2,3,..,2009,Feb
2963,Costa da Mariña Lucense (Lugo),Foreign,423,1295,..,15,17,..,2009,Mar
2964,Costa da Mariña Lucense (Lugo),Foreign,988,2519,..,40,66,..,2009,Apr
2965,Costa da Mariña Lucense (Lugo),Foreign,1625,2823,..,80,85,..,2009,May
2966,Costa da Mariña Lucense (Lugo),Foreign,1600,3143,..,98,232,..,2009,Jun
2967,Costa da Mariña Lucense (Lugo),Foreign,1730,3349,..,301,510,..,2009,Jul
2968,Costa da Mariña Lucense (Lugo),Foreign,1932,3191,..,176,525,..,2009,Aug
2969,Costa da Mariña Lucense (Lugo),Foreign,1498,2853,..,95,123,..,2009,Sep
2970,Costa da Mariña Lucense (Lugo),Foreign,689,1611,..,0,0,..,2009,Oct
2971,Costa da Mariña Lucense (Lugo),Foreign,169,963,..,11,9,..,2009,Nov
2972,Costa da Mariña Lucense (Lugo),Foreign,415,1353,..,11,11,..,2009,Dec
2973,Costa da Mariña Lucense (Lugo),Foreign,369,1341,..,0,0,..,2010,Jan
2974,Costa da Mariña Lucense (Lugo),Foreign,289,1399,..,0,0,..,2010,Feb
2975,Costa da Mariña Lucense (Lugo),Foreign,245,1222,..,30,27,..,2010,Mar
2976,Costa da Mariña Lucense (Lugo),Foreign,530,1500,..,46,35,..,2010,Apr
2977,Costa da Mariña Lucense (Lugo),Foreign,1006,2007,..,142,176,..,2010,May
2978,Costa da Mariña Lucense (Lugo),Foreign,1617,2948,..,34,45,..,2010,Jun
2979,Costa da Mariña Lucense (Lugo),Foreign,1505,2572,..,239,793,..,2010,Jul
2980,Costa da Mariña Lucense (Lugo),Foreign,1889,3458,..,361,403,..,2010,Aug
2981,Costa da Mariña Lucense (Lugo),Foreign,1546,2700,..,36,126,..,2010,Sep
