,destination,come_from,H_travellers,H_nights,H_avg_stay,R_travellers,R_nights,R_avg_stay,year,month
1162,Galicia,Spain,111547.0,234700.0,..,..,..,..,2000,Dec
1163,Galicia,Spain,101507.0,219875.0,..,3112,4579,..,2001,Jan
1164,Galicia,Spain,106581.0,225723.0,..,3755,6119,..,2001,Feb
1165,Galicia,Spain,129918.0,286968.0,..,3677,5094,..,2001,Mar
1166,Galicia,Spain,158236.0,368551.0,..,8849,19819,..,2001,Apr
1167,Galicia,Spain,147902.0,342371.0,..,5046,8199,..,2001,May
1168,Galicia,Spain,171601.0,396343.0,..,6531,11269,..,2001,Jun
1169,Galicia,Spain,239528.0,620542.0,..,11132,29292,..,2001,Jul
1170,Galicia,Spain,355364.0,1001757.0,..,20723,64045,..,2001,Aug
1171,Galicia,Spain,213581.0,525114.0,..,9722,21428,..,2001,Sep
1172,Galicia,Spain,176900.0,409983.0,..,7865,14814,..,2001,Oct
1173,Galicia,Spain,140210.0,307451.0,..,6385,10736,..,2001,Nov
1174,Galicia,Spain,121860.0,259180.0,..,6111,12664,..,2001,Dec
1175,Galicia,Spain,96185.0,196889.0,..,3126,5429,..,2002,Jan
1176,Galicia,Spain,113314.0,244896.0,..,4306,7042,..,2002,Feb
1177,Galicia,Spain,166786.0,393199.0,..,9583,21641,..,2002,Mar
1178,Galicia,Spain,146223.0,348920.0,..,5420,9925,..,2002,Apr
1179,Galicia,Spain,157533.0,390835.0,..,7359,14113,..,2002,May
1180,Galicia,Spain,177250.0,438313.0,..,6852,12815,..,2002,Jun
1181,Galicia,Spain,251747.0,660803.0,..,14728,40097,..,2002,Jul
1182,Galicia,Spain,377593.0,1047092.0,..,24712,80853,..,2002,Aug
1183,Galicia,Spain,208683.0,532005.0,..,11115,25625,..,2002,Sep
1184,Galicia,Spain,183697.0,454979.0,..,9031,15172,..,2002,Oct
1185,Galicia,Spain,136043.0,326496.0,..,6688,12063,..,2002,Nov
1186,Galicia,Spain,123353.0,275176.0,..,6688,12063,..,2002,Dec
1187,Galicia,Spain,122462.0,247441.0,..,3438,5571,..,2003,Jan
1188,Galicia,Spain,123509.0,246385.0,..,5190,7330,..,2003,Feb
1189,Galicia,Spain,155501.0,312960.0,..,6695,10606,..,2003,Mar
1190,Galicia,Spain,182461.0,371767.0,..,10684,23514,..,2003,Apr
1191,Galicia,Spain,195477.0,407063.0,..,7332,14567,..,2003,May
1192,Galicia,Spain,220996.0,466540.0,..,7887,13346,..,2003,Jun
1193,Galicia,Spain,294373.0,676360.0,..,14377,34602,..,2003,Jul
1194,Galicia,Spain,425793.0,1072956.0,..,24769,79712,..,2003,Aug
1195,Galicia,Spain,284889.0,612544.0,..,11404,25523,..,2003,Sep
1196,Galicia,Spain,212470.0,452477.0,..,8339,14344,..,2003,Oct
1197,Galicia,Spain,158651.0,332031.0,..,6267,10218,..,2003,Nov
1198,Galicia,Spain,142905.0,282537.0,..,10546,19808,..,2003,Dec
1199,Galicia,Spain,132698.0,261089.0,..,4628,7817,..,2004,Jan
1200,Galicia,Spain,151684.0,297824.0,..,6513,10766,..,2004,Feb
1201,Galicia,Spain,186054.0,374700.0,..,7888,13301,..,2004,Mar
1202,Galicia,Spain,244930.0,498705.0,..,13283,27563,..,2004,Apr
1203,Galicia,Spain,254221.0,525853.0,..,11538,18858,..,2004,May
1204,Galicia,Spain,295654.0,639399.0,..,11970,20478,..,2004,Jun
1205,Galicia,Spain,361781.0,851761.0,..,18248,41043,..,2004,Jul
1206,Galicia,Spain,468415.0,1174325.0,..,29864,89155,..,2004,Aug
1207,Galicia,Spain,338609.0,756724.0,..,14703,29258,..,2004,Sep
1208,Galicia,Spain,290065.0,604603.0,..,14469,27553,..,2004,Oct
1209,Galicia,Spain,193019.0,393148.0,..,6904,11760,..,2004,Nov
1210,Galicia,Spain,172007.0,357886.0,..,9927,20058,..,2004,Dec
1211,Galicia,Spain,130891.0,260905.0,..,4435,7075,..,2005,Jan
1212,Galicia,Spain,146436.0,280656.0,..,5013,7907,..,2005,Feb
1213,Galicia,Spain,214316.0,449375.0,..,10739,23345,..,2005,Mar
1214,Galicia,Spain,200809.0,399133.0,..,7383,11905,..,2005,Apr
1215,Galicia,Spain,223232.0,462027.0,..,9461,16529,..,2005,May
1216,Galicia,Spain,254693.0,544703.0,..,9635,17683,..,2005,Jun
1217,Galicia,Spain,365832.0,873958.0,..,19244,48420,..,2005,Jul
1218,Galicia,Spain,468195.0,1218855.0,..,29741,97977,..,2005,Aug
1219,Galicia,Spain,295630.0,671642.0,..,13673,28931,..,2005,Sep
1220,Galicia,Spain,240793.0,509751.0,..,10876,20389,..,2005,Oct
1221,Galicia,Spain,197524.0,392404.0,..,7489,12992,..,2005,Nov
1222,Galicia,Spain,164919.0,330036.0,..,8877,17002,..,2005,Dec
1223,Galicia,Spain,148675.0,290107.0,..,4851,8281,..,2006,Jan
1224,Galicia,Spain,157591.0,307912.0,..,6269,10380,..,2006,Feb
1225,Galicia,Spain,194813.0,388385.0,..,6512,11356,..,2006,Mar
1226,Galicia,Spain,260980.0,544959.0,..,15184,32946,..,2006,Apr
1227,Galicia,Spain,231881.0,475049.0,..,8780,14846,..,2006,May
1228,Galicia,Spain,264688.0,559282.0,..,10713,19415,..,2006,Jun
1229,Galicia,Spain,356589.0,894305.0,..,19011,48583,..,2006,Jul
1230,Galicia,Spain,442343.0,1170150.0,..,29044,95839,..,2006,Aug
1231,Galicia,Spain,286742.0,643269.0,..,12405,25667,..,2006,Sep
1232,Galicia,Spain,246768.0,535246.0,..,10031,19263,..,2006,Oct
1233,Galicia,Spain,188688.0,379884.0,..,7036,12013,..,2006,Nov
1234,Galicia,Spain,165020.0,336119.0,..,10070,20433,..,2006,Dec
1235,Galicia,Spain,150174.0,288996.0,..,4419,8248,..,2007,Jan
1236,Galicia,Spain,154763.0,297623.0,..,5634,9332,..,2007,Feb
1237,Galicia,Spain,202108.0,399393.0,..,8245,14516,..,2007,Mar
1238,Galicia,Spain,252003.0,532241.0,..,13713,31583,..,2007,Apr
1239,Galicia,Spain,222944.0,451964.0,..,9416,17284,..,2007,May
1240,Galicia,Spain,258681.0,560940.0,..,12167,21491,..,2007,Jun
1241,Galicia,Spain,351175.0,836021.0,..,17865,46075,..,2007,Jul
1242,Galicia,Spain,457726.0,1171552.0,..,32225,97418,..,2007,Aug
1243,Galicia,Spain,303405.0,678052.0,..,14479,31647,..,2007,Sep
1244,Galicia,Spain,276480.0,596686.0,..,12654,24776,..,2007,Oct
1245,Galicia,Spain,205599.0,434480.0,..,9631,17551,..,2007,Nov
1246,Galicia,Spain,172760.0,350470.0,..,9832,20162,..,2007,Dec
1247,Galicia,Spain,150410.0,309651.0,..,4088,7610,..,2008,Jan
1248,Galicia,Spain,171467.0,343573.0,..,6697,11102,..,2008,Feb
1249,Galicia,Spain,230286.0,503697.0,..,12501,29132,..,2008,Mar
1250,Galicia,Spain,205601.0,429133.0,..,7611,13696,..,2008,Apr
1251,Galicia,Spain,244517.0,534778.0,..,12053,23196,..,2008,May
1252,Galicia,Spain,246229.0,556379.0,..,10783,21498,..,2008,Jun
1253,Galicia,Spain,324767.0,799759.0,..,16717,44939,..,2008,Jul
1254,Galicia,Spain,418257.0,1072448.0,..,27840,88347,..,2008,Aug
1255,Galicia,Spain,267969.0,623126.0,..,13996,28143,..,2008,Sep
1256,Galicia,Spain,251234.0,560036.0,..,11430,20741,..,2008,Oct
1257,Galicia,Spain,179452.0,389716.0,..,9813,16328,..,2008,Nov
1258,Galicia,Spain,149259.0,312260.0,..,11567,21388,..,2008,Dec
1259,Galicia,Spain,131600.0,261751.0,..,4375,7281,..,2009,Jan
1260,Galicia,Spain,147568.0,297417.0,..,6584,10495,..,2009,Feb
1261,Galicia,Spain,174744.0,368327.0,..,8992,15717,..,2009,Mar
1262,Galicia,Spain,214435.0,468836.0,..,13106,26922,..,2009,Apr
1263,Galicia,Spain,221102.0,481151.0,..,11129,20965,..,2009,May
1264,Galicia,Spain,239428.0,543608.0,..,12154,22658,..,2009,Jun
1265,Galicia,Spain,327882.0,806779.0,..,20125,46705,..,2009,Jul
1266,Galicia,Spain,436526.0,1117813.0,..,32245,95200,..,2009,Aug
1267,Galicia,Spain,282148.0,643505.0,..,15004,29761,..,2009,Sep
1268,Galicia,Spain,254540.0,563570.0,..,14188,25584,..,2009,Oct
1269,Galicia,Spain,171658.0,364689.0,..,8843,13915,..,2009,Nov
1270,Galicia,Spain,155555.0,313126.0,..,11325,21003,..,2009,Dec
1271,Galicia,Spain,125731.0,245674.0,..,4776,7807,..,2010,Jan
1272,Galicia,Spain,147111.0,287530.0,..,5120,8294,..,2010,Feb
1273,Galicia,Spain,201437.0,409948.0,..,9578,17186,..,2010,Mar
1274,Galicia,Spain,248503.0,531445.0,..,12841,24933,..,2010,Apr
1275,Galicia,Spain,262904.0,558830.0,..,13943,23026,..,2010,May
1276,Galicia,Spain,292478.0,639584.0,..,14870,25982,..,2010,Jun
1277,Galicia,Spain,364717.0,858602.0,..,22498,50240,..,2010,Jul
1278,Galicia,Spain,451126.0,1153831.0,..,30797,87731,..,2010,Aug
1279,Galicia,Spain,326117.0,755947.0,..,17730,30455,..,2010,Sep
1280,Galicia,Spain,291408.0,640473.0,..,17848,32245,..,2010,Oct
1281,Galicia,Spain,186311.0,392694.0,..,9725,15459,..,2010,Nov
1282,Galicia,Spain,166347.0,333406.0,..,10561,20514,..,2010,Dec
1283,Galicia,Spain,116959.0,221052.0,..,3482,5193,..,2011,Jan
1284,Galicia,Spain,132340.0,257635.0,..,3664,5574,..,2011,Feb
1285,Galicia,Spain,160293.0,329759.0,..,5830,9828,..,2011,Mar
1286,Galicia,Spain,215276.0,477139.0,..,10783,20745,..,2011,Apr
1287,Galicia,Spain,201701.0,444578.0,..,8126,13870,..,2011,May
1288,Galicia,Spain,243176.0,527578.0,..,10817,18992,..,2011,Jun
1289,Galicia,Spain,343931.0,828596.0,..,17261,36652,..,2011,Jul
1290,Galicia,Spain,417788.0,1030532.0,..,25066,79196,..,2011,Aug
1291,Galicia,Spain,275096.0,623876.0,..,11368,21165,..,2011,Sep
1292,Galicia,Spain,232510.0,517250.0,..,11750,19396,..,2011,Oct
1293,Galicia,Spain,151606.0,326234.0,..,6792,10972,..,2011,Nov
1294,Galicia,Spain,140786.0,284170.0,..,7592,14161,..,2011,Dec
1295,Galicia,Spain,113860.0,212237.0,..,3231,5052,..,2012,Jan
1296,Galicia,Spain,138387.0,249599.0,..,4397,6355,..,2012,Feb
1297,Galicia,Spain,156904.0,314351.0,..,6255,8862,..,2012,Mar
1298,Galicia,Spain,206239.0,418134.0,..,10001,20545,..,2012,Apr
1299,Galicia,Spain,182177.0,385255.0,..,7821,13035,..,2012,May
1300,Galicia,Spain,226777.0,466852.0,..,8579,14921,..,2012,Jun
1301,Galicia,Spain,293436.0,700690.0,..,13761,29260,..,2012,Jul
1302,Galicia,Spain,398558.0,990617.0,..,22296,62665,..,2012,Aug
1303,Galicia,Spain,252680.0,548205.0,..,11061,20215,..,2012,Sep
1304,Galicia,Spain,218505.0,467711.0,..,11235,18957,..,2012,Oct
1305,Galicia,Spain,153029.0,322244.0,..,6233,10304,..,2012,Nov
1306,Galicia,Spain,133041.0,252890.0,..,8823,12964,..,2012,Dec
1307,Galicia,Spain,113740.0,215028.0,..,2382,3722,..,2013,Jan
1308,Galicia,Spain,118884.0,231179.0,..,4664,6477,..,2013,Feb
1309,Galicia,Spain,178499.0,347558.0,..,7730,14817,..,2013,Mar
1310,Galicia,Spain,157662.0,317087.0,..,4057,6424,..,2013,Apr
1311,Galicia,Spain,196695.0,396529.0,..,7227,12134,..,2013,May
1312,Galicia,Spain,227905.0,435853.0,..,8922,14830,..,2013,Jun
1313,Galicia,Spain,325560.0,723996.0,..,13453,31832,..,2013,Jul
1314,Galicia,Spain,451989.0,1066191.0,..,25301,69570,..,2013,Aug
1315,Galicia,Spain,270135.0,578187.0,..,11602,22233,..,2013,Sep
1316,Galicia,Spain,208133.0,432806.0,..,7541,12346,..,2013,Oct
1317,Galicia,Spain,156933.0,329959.0,..,7194,11828,..,2013,Nov
1318,Galicia,Spain,139117.0,269797.0,..,6933,11856,..,2013,Dec
1319,Galicia,Spain,105476.0,207573.0,..,2706,4726,..,2014,Jan
1320,Galicia,Spain,129189.0,233365.0,..,4237,6174,..,2014,Feb
1321,Galicia,Spain,147056.0,294933.0,..,6054,10177,..,2014,Mar
1322,Galicia,Spain,204276.0,390314.0,..,9059,18216,..,2014,Apr
1323,Galicia,Spain,209214.0,404494.0,..,9832,15371,..,2014,May
1324,Galicia,Spain,234163.0,471734.0,..,10307,17935,..,2014,Jun
1325,Galicia,Spain,340620.0,735697.0,..,17005,39369,..,2014,Jul
1326,Galicia,Spain,479843.0,1098939.0,..,28286,76269,..,2014,Aug
1327,Galicia,Spain,286817.0,606072.0,..,13103,25600,..,2014,Sep
1328,Galicia,Spain,232581.0,481055.0,..,9149,15004,..,2014,Oct
1329,Galicia,Spain,156078.0,322387.0,..,6509,9851,..,2014,Nov
1330,Galicia,Spain,143794.0,263534.0,..,7124,12564,..,2014,Dec
1331,Galicia,Spain,114604.0,204728.0,..,3515,5512,..,2015,Jan
1332,Galicia,Spain,132654.0,234776.0,..,5817,8055,..,2015,Feb
1333,Galicia,Spain,177739.0,334757.0,..,9250,13957,..,2015,Mar
1334,Galicia,Spain,214954.0,410119.0,..,10496,19614,..,2015,Apr
1335,Galicia,Spain,221350.0,419383.0,..,10532,16442,..,2015,May
1336,Galicia,Spain,273485.0,520565.0,..,12450,21289,..,2015,Jun
1337,Galicia,Spain,408165.0,849171.0,..,19700,43774,..,2015,Jul
1338,Galicia,Spain,504571.0,1169976.0,..,33010,85049,..,2015,Aug
1339,Galicia,Spain,312121.0,628930.0,..,15243,28092,..,2015,Sep
1340,Galicia,Spain,252380.0,509317.0,..,12675,21069,..,2015,Oct
1341,Galicia,Spain,161194.0,307200.0,..,7340,12158,..,2015,Nov
1342,Galicia,Spain,155244.0,279375.0,..,7450,14084,..,2015,Dec
1343,Galicia,Spain,128415.0,222392.0,..,4908,7298,..,2016,Jan
1344,Galicia,Spain,148909.0,272258.0,..,5697,8235,..,2016,Feb
1345,Galicia,Spain,218093.0,417791.0,..,11133,22056,..,2016,Mar
1346,Galicia,Spain,197903.0,349550.0,..,7369,10709,..,2016,Apr
1347,Galicia,Spain,224761.0,410466.0,..,10359,16112,..,2016,May
1348,Galicia,Spain,290026.0,543736.0,..,14222,24745,..,2016,Jun
1349,Galicia,Spain,434600.0,960151.0,..,22229,52104,..,2016,Jul
1350,Galicia,Spain,526636.0,1230387.0,..,32764,94903,..,2016,Aug
1351,Galicia,Spain,327416.0,684870.0,..,16845,32732,..,2016,Sep
1352,Galicia,Spain,271124.0,561319.0,..,13217,23115,..,2016,Oct
1353,Galicia,Spain,176386.0,351473.0,..,6516,10309,..,2016,Nov
1354,Galicia,Spain,158715.0,303058.0,..,8122,14989,..,2016,Dec
1355,Galicia,Spain,133806.0,233001.0,..,4106,7178,..,2017,Jan
1356,Galicia,Spain,150944.0,259619.0,..,4722,7330,..,2017,Feb
1357,Galicia,Spain,183403.0,336761.0,..,6687,10142,..,2017,Mar
1358,Galicia,Spain,275310.0,533094.0,..,15625,31194,..,2017,Apr
1359,Galicia,Spain,231162.0,436823.0,..,10069,15662,..,2017,May
1360,Galicia,Spain,294836.0,599923.0,..,14223,24864,..,2017,Jun
1361,Galicia,Spain,427993.0,992971.0,..,23542,57006,..,2017,Jul
1362,Galicia,Spain,532857.0,1310118.0,..,32464,95040,..,2017,Aug
1363,Galicia,Spain,324660.0,706877.0,..,17945,35247,..,2017,Sep
1364,Galicia,Spain,276745.0,581362.0,..,13123,24210,..,2017,Oct
1365,Galicia,Spain,193308.0,387923.0,..,7800,12758,..,2017,Nov
1366,Galicia,Spain,171455.0,324672.0,..,8857,19428,..,2017,Dec
1367,Galicia,Spain,138288.0,249481.0,..,3962,6169,..,2018,Jan
1368,Galicia,Spain,151232.0,265015.0,..,5343,8972,..,2018,Feb
1369,Galicia,Spain,218929.0,406165.0,..,10626,20288,..,2018,Mar
1370,Galicia,Spain,218486.0,430021.0,..,9128,15520,..,2018,Apr
1371,Galicia,Spain,231563.0,447645.0,..,11897,18919,..,2018,May
1372,Galicia,Spain,283272.0,577608.0,..,14982,24383,..,2018,Jun
1373,Galicia,Spain,377584.0,914963.0,..,19928,45155,..,2018,Jul
1374,Galicia,Spain,483188.0,1210429.0,..,32012,87484,..,2018,Aug
1375,Galicia,Spain,320345.0,692979.0,..,18060,32737,..,2018,Sep
1376,Galicia,Spain,263596.0,559412.0,..,12952,21943,..,2018,Oct
1377,Galicia,Spain,195501.0,402090.0,..,8653,14413,..,2018,Nov
1378,Galicia,Spain,185832.0,346662.0,..,8457,15403,..,2018,Dec
1379,Galicia,Spain,139771.0,252961.0,..,3959,7121,..,2019,Jan
1380,Galicia,Spain,155544.0,281245.0,..,5328,8012,..,2019,Feb
1381,Galicia,Spain,189698.0,364653.0,..,7090,11326,..,2019,Mar
1382,Galicia,Spain,250716.0,494636.0,..,13520,25230,..,2019,Apr
1383,Galicia,Spain,257141.0,506098.0,..,12270,19041,..,2019,May
1384,Galicia,Spain,290639.0,591155.0,..,15416,25416,..,2019,Jun
1385,Galicia,Spain,404302.0,963299.0,..,20847,50196,..,2019,Jul
1386,Galicia,Spain,504005.0,1269972.0,..,34278,92647,..,2019,Aug
1387,Galicia,Spain,330300.0,711609.0,..,16084,29322,..,2019,Sep
1388,Galicia,Spain,273113.0,558569.0,..,11482,18588,..,2019,Oct
1389,Galicia,Spain,197689.0,412580.0,..,7445,11908,..,2019,Nov
1390,Galicia,Spain,207211.0,392872.0,..,8055,15556,..,2019,Dec
1391,Galicia,Spain,151176.0,278203.0,..,3549,5439,..,2020,Jan
1392,Galicia,Spain,171517.0,317158.0,..,4833,7445,..,2020,Feb
1393,Galicia,Spain,74065.0,147182.0,..,1151,1838,..,2020,Mar
1394,Galicia,Spain,0.0,0.0,..,..,..,..,2020,Apr
1395,Galicia,Spain,4606.0,15557.0,..,..,..,..,2020,May
1396,Galicia,Spain,53914.0,105791.0,..,3585,7539,..,2020,Jun
1397,Galicia,Spain,239192.0,552098.0,..,14506,39973,..,2020,Jul
1398,Galicia,Spain,357723.0,837783.0,..,26122,75147,..,2020,Aug
1399,Galicia,Spain,190153.0,373628.0,..,10625,21641,..,2020,Sep
1400,Galicia,Spain,126936.0,243277.0,..,5923,10408,..,2020,Oct
1401,Galicia,Spain,47909.0,113769.0,..,..,..,..,2020,Nov
1402,Galicia,Spain,48740.0,110512.0,..,1414,2510,..,2020,Dec
1403,Galicia,Spain,39470.0,96135.0,..,597,1253,..,2021,Jan
1404,Galicia,Spain,38927.0,88896.0,..,292,768,..,2021,Feb
1405,Galicia,Spain,81456.0,159697.0,..,3226,5202,..,2021,Mar
1406,Galicia,Spain,93955.0,174635.0,..,5358,9000,..,2021,Apr
1407,Galicia,Spain,137888.0,249610.0,..,8227,12020,..,2021,May
1408,Galicia,Spain,229307.0,443180.0,..,10416,17962,..,2021,Jun
1409,Galicia,Spain,437167.0,965649.0,..,25411,59346,..,2021,Jul
1410,Galicia,Spain,573951.0,1357260.0,..,36573,99439,..,2021,Aug
1411,Galicia,Spain,365209.0,770473.0,..,19350,36763,..,2021,Sep
1412,Galicia,Spain,304785.0,598102.0,..,15692,26893,..,2021,Oct
1413,Galicia,Spain,196209.0,374296.0,..,7383,12503,..,2021,Nov
1414,Galicia,Spain,180211.0,349464.0,..,7460,13992,..,2021,Dec
1415,Galicia,Spain,109775.0,195591.0,..,2946,4498,..,2022,Jan
1416,Galicia,Spain,153048.0,272890.0,..,3964,6452,..,2022,Feb
1417,Galicia,Spain,174139.0,332906.0,..,4582,6821,..,2022,Mar
1418,Galicia,Spain,276491.0,520912.0,..,13446,24552,..,2022,Apr
1419,Galicia,Spain,272096.0,509886.0,..,12934,19445,..,2022,May
1420,Galicia,Spain,312708.0,621095.0,..,14301,25203,..,2022,Jun
1421,Galicia,Spain,464774.0,1041010.0,..,21855,52202,..,2022,Jul
1422,Galicia,Spain,568722.0,1324693.0,..,30362,81935,..,2022,Aug
1424,Galicia,Foreign,8395.0,18199.0,..,..,..,..,1999,Jan
1425,Galicia,Foreign,11487.0,21114.0,..,..,..,..,1999,Feb
1426,Galicia,Foreign,16005.0,28117.0,..,..,..,..,1999,Mar
1427,Galicia,Foreign,33359.0,54717.0,..,..,..,..,1999,Apr
1428,Galicia,Foreign,33821.0,63051.0,..,..,..,..,1999,May
1429,Galicia,Foreign,48530.0,92038.0,..,..,..,..,1999,Jun
1430,Galicia,Foreign,55876.0,125667.0,..,..,..,..,1999,Jul
1431,Galicia,Foreign,62432.0,133763.0,..,..,..,..,1999,Aug
1432,Galicia,Foreign,61731.0,121168.0,..,..,..,..,1999,Sep
1433,Galicia,Foreign,39303.0,70497.0,..,..,..,..,1999,Oct
1434,Galicia,Foreign,19050.0,38124.0,..,..,..,..,1999,Nov
1435,Galicia,Foreign,16848.0,29158.0,..,..,..,..,1999,Dec
1436,Galicia,Foreign,10635.0,22555.0,..,..,..,..,2000,Jan
1437,Galicia,Foreign,12504.0,26822.0,..,..,..,..,2000,Feb
1438,Galicia,Foreign,22132.0,42249.0,..,..,..,..,2000,Mar
1439,Galicia,Foreign,32683.0,56879.0,..,..,..,..,2000,Apr
1440,Galicia,Foreign,37581.0,69551.0,..,..,..,..,2000,May
1441,Galicia,Foreign,45647.0,90198.0,..,..,..,..,2000,Jun
1442,Galicia,Foreign,62133.0,134774.0,..,..,..,..,2000,Jul
1443,Galicia,Foreign,72870.0,150631.0,..,..,..,..,2000,Aug
1444,Galicia,Foreign,63181.0,148247.0,..,..,..,..,2000,Sep
1445,Galicia,Foreign,42594.0,74977.0,..,..,..,..,2000,Oct
1446,Galicia,Foreign,21204.0,40475.0,..,..,..,..,2000,Nov
1447,Galicia,Foreign,26437.0,43823.0,..,..,..,..,2000,Dec
1448,Galicia,Foreign,10642.0,23445.0,..,40,62,..,2001,Jan
1449,Galicia,Foreign,24422.0,44113.0,..,113,305,..,2001,Feb
1450,Galicia,Foreign,23163.0,46066.0,..,129,278,..,2001,Mar
1451,Galicia,Foreign,34462.0,63699.0,..,467,989,..,2001,Apr
1452,Galicia,Foreign,42735.0,72837.0,..,669,990,..,2001,May
1453,Galicia,Foreign,52104.0,96290.0,..,1250,2394,..,2001,Jun
1454,Galicia,Foreign,59357.0,129386.0,..,1454,3973,..,2001,Jul
1455,Galicia,Foreign,72248.0,154930.0,..,1518,4844,..,2001,Aug
1456,Galicia,Foreign,54881.0,105840.0,..,842,2663,..,2001,Sep
1457,Galicia,Foreign,40615.0,72332.0,..,324,692,..,2001,Oct
1458,Galicia,Foreign,21212.0,39454.0,..,61,342,..,2001,Nov
1459,Galicia,Foreign,20967.0,39328.0,..,284,793,..,2001,Dec
1460,Galicia,Foreign,11998.0,25169.0,..,27,53,..,2002,Jan
1461,Galicia,Foreign,17863.0,36035.0,..,46,102,..,2002,Feb
1462,Galicia,Foreign,24406.0,50341.0,..,192,581,..,2002,Mar
1463,Galicia,Foreign,38022.0,72547.0,..,496,1101,..,2002,Apr
1464,Galicia,Foreign,48252.0,85721.0,..,909,1879,..,2002,May
1465,Galicia,Foreign,53667.0,98374.0,..,1876,3796,..,2002,Jun
1466,Galicia,Foreign,56728.0,125335.0,..,1845,4503,..,2002,Jul
1467,Galicia,Foreign,78887.0,165354.0,..,2076,7884,..,2002,Aug
1468,Galicia,Foreign,60543.0,122168.0,..,1247,3242,..,2002,Sep
1469,Galicia,Foreign,40162.0,79410.0,..,643,1091,..,2002,Oct
1470,Galicia,Foreign,20574.0,48371.0,..,255,594,..,2002,Nov
1471,Galicia,Foreign,22947.0,45146.0,..,255,594,..,2002,Dec
1472,Galicia,Foreign,15409.0,33460.0,..,73,235,..,2003,Jan
1473,Galicia,Foreign,15886.0,35896.0,..,246,671,..,2003,Feb
1474,Galicia,Foreign,24806.0,46516.0,..,209,437,..,2003,Mar
1475,Galicia,Foreign,42114.0,71032.0,..,468,993,..,2003,Apr
1476,Galicia,Foreign,53264.0,90099.0,..,773,1235,..,2003,May
1477,Galicia,Foreign,57548.0,100109.0,..,1582,3093,..,2003,Jun
1478,Galicia,Foreign,62536.0,121978.0,..,1846,4350,..,2003,Jul
1479,Galicia,Foreign,88235.0,171355.0,..,2307,5969,..,2003,Aug
1480,Galicia,Foreign,74183.0,136980.0,..,1599,2680,..,2003,Sep
1481,Galicia,Foreign,46137.0,88338.0,..,874,1662,..,2003,Oct
1482,Galicia,Foreign,28164.0,58651.0,..,263,372,..,2003,Nov
1483,Galicia,Foreign,23618.0,44825.0,..,284,363,..,2003,Dec
1484,Galicia,Foreign,17117.0,37396.0,..,372,747,..,2004,Jan
1485,Galicia,Foreign,27881.0,57470.0,..,187,329,..,2004,Feb
1486,Galicia,Foreign,23490.0,49958.0,..,204,493,..,2004,Mar
1487,Galicia,Foreign,39052.0,68085.0,..,597,1465,..,2004,Apr
1488,Galicia,Foreign,60474.0,106010.0,..,1767,2937,..,2004,May
1489,Galicia,Foreign,69306.0,134977.0,..,1558,3235,..,2004,Jun
1490,Galicia,Foreign,73944.0,150307.0,..,2631,5474,..,2004,Jul
1491,Galicia,Foreign,89248.0,179329.0,..,2397,5875,..,2004,Aug
1492,Galicia,Foreign,76224.0,146292.0,..,1794,2885,..,2004,Sep
1493,Galicia,Foreign,58544.0,109316.0,..,1159,2200,..,2004,Oct
1494,Galicia,Foreign,27273.0,54438.0,..,310,547,..,2004,Nov
1495,Galicia,Foreign,24298.0,44361.0,..,215,730,..,2004,Dec
1496,Galicia,Foreign,19574.0,43939.0,..,110,598,..,2005,Jan
1497,Galicia,Foreign,21723.0,42508.0,..,167,298,..,2005,Feb
1498,Galicia,Foreign,29215.0,51815.0,..,407,977,..,2005,Mar
1499,Galicia,Foreign,46791.0,85590.0,..,460,828,..,2005,Apr
1500,Galicia,Foreign,62221.0,108811.0,..,1631,2809,..,2005,May
1501,Galicia,Foreign,73130.0,141556.0,..,1963,3908,..,2005,Jun
1502,Galicia,Foreign,78224.0,155130.0,..,2432,6177,..,2005,Jul
1503,Galicia,Foreign,94104.0,186379.0,..,2140,5751,..,2005,Aug
1504,Galicia,Foreign,76562.0,142141.0,..,2071,3554,..,2005,Sep
1505,Galicia,Foreign,60491.0,112714.0,..,806,1548,..,2005,Oct
1506,Galicia,Foreign,33974.0,74247.0,..,288,882,..,2005,Nov
1507,Galicia,Foreign,30622.0,56508.0,..,172,701,..,2005,Dec
1508,Galicia,Foreign,24410.0,51223.0,..,69,352,..,2006,Jan
1509,Galicia,Foreign,27239.0,54223.0,..,273,574,..,2006,Feb
1510,Galicia,Foreign,28351.0,58458.0,..,260,498,..,2006,Mar
1511,Galicia,Foreign,56099.0,95036.0,..,719,1224,..,2006,Apr
1512,Galicia,Foreign,69669.0,120865.0,..,1938,3528,..,2006,May
1513,Galicia,Foreign,72335.0,135348.0,..,1944,3558,..,2006,Jun
1514,Galicia,Foreign,79455.0,158986.0,..,2851,6294,..,2006,Jul
1515,Galicia,Foreign,95480.0,183759.0,..,3593,8812,..,2006,Aug
1516,Galicia,Foreign,81536.0,145052.0,..,2615,4408,..,2006,Sep
1517,Galicia,Foreign,61369.0,111318.0,..,1115,2760,..,2006,Oct
1518,Galicia,Foreign,28609.0,62252.0,..,191,358,..,2006,Nov
1519,Galicia,Foreign,29890.0,56858.0,..,437,867,..,2006,Dec
1520,Galicia,Foreign,22191.0,54884.0,..,126,322,..,2007,Jan
1521,Galicia,Foreign,29110.0,65665.0,..,175,438,..,2007,Feb
